ARK	TYPE	VALUE	SOURCE
21198/zz00090264		eng	ISO639-2
21198/zz0009027n		eng	ISO639-2
21198/zz00090285		eng	ISO639-2
21198/zz0009029p		eng	ISO639-2
21198/zz000902b6		eng	ISO639-2
21198/zz000902cq		eng	ISO639-2
21198/zz000902d7		eng	ISO639-2
21198/zz000902fr		eng	ISO639-2
21198/zz000902g8		eng	ISO639-2
21198/zz000902hs		eng	ISO639-2
21198/zz000902j9		eng	ISO639-2
21198/zz000902kt		eng	ISO639-2
21198/zz000902mb		eng	ISO639-2
21198/zz000902nv		eng	ISO639-2
21198/zz000902pc		eng	ISO639-2
21198/zz000902qw		eng	ISO639-2
21198/zz000902rd		eng	ISO639-2
21198/zz000902sx		eng	ISO639-2
21198/zz000902tf		eng	ISO639-2
21198/zz000902vz		eng	ISO639-2
21198/zz000902wg		eng	ISO639-2
21198/zz000902x0		eng	ISO639-2
21198/zz000902zh		eng	ISO639-2
21198/zz0009030h		eng	ISO639-2
21198/zz0009032j		eng	ISO639-2
21198/zz00090332		eng	ISO639-2
21198/zz0009034k		eng	ISO639-2
21198/zz00090353		eng	ISO639-2
21198/zz0009036m		eng	ISO639-2
21198/zz00090374		eng	ISO639-2
21198/zz0009038n		eng	ISO639-2
21198/zz00090395		eng	ISO639-2
21198/zz000903bp		eng	ISO639-2
21198/zz000903c6		eng	ISO639-2
21198/zz000903dq		eng	ISO639-2
21198/zz000903f7		eng	ISO639-2
21198/zz000903gr		eng	ISO639-2
21198/zz000903h8		eng	ISO639-2
21198/zz000903js		eng	ISO639-2
21198/zz000903k9		eng	ISO639-2
21198/zz000903pv		eng	ISO639-2
21198/zz000903qc		eng	ISO639-2
21198/zz000903rw		eng	ISO639-2
21198/zz000903sd		eng	ISO639-2
21198/zz000903tx		eng	ISO639-2
21198/zz000903vf		eng	ISO639-2
21198/zz000903wz		eng	ISO639-2
21198/zz000903xg		eng	ISO639-2
21198/zz000903z0		eng	ISO639-2
21198/zz00090400		eng	ISO639-2
21198/zz0009041h		eng	ISO639-2
21198/zz00090421		eng	ISO639-2
21198/zz00090442		eng	ISO639-2
21198/zz0009045k		eng	ISO639-2
21198/zz00090463		eng	ISO639-2
21198/zz0009047m		eng	ISO639-2
21198/zz00090484		eng	ISO639-2
21198/zz0009049n		eng	ISO639-2
21198/zz000904b5		eng	ISO639-2
21198/zz000904cp		eng	ISO639-2
21198/zz000904fq		eng	ISO639-2
21198/zz000904g7		eng	ISO639-2
21198/zz000904hr		eng	ISO639-2
21198/zz000904j8		eng	ISO639-2
21198/zz000904ks		eng	ISO639-2
21198/zz000904m9		eng	ISO639-2
21198/zz000904nt		eng	ISO639-2
21198/zz000904xz		eng	ISO639-2
21198/zz0009054j		eng	ISO639-2
21198/zz000905h7		eng	ISO639-2
21198/zz000905jr		eng	ISO639-2
21198/zz000905k8		eng	ISO639-2
21198/zz000905ms		eng	ISO639-2
21198/zz000905n9		eng	ISO639-2
21198/zz000905pt		eng	ISO639-2
21198/zz000905qb		eng	ISO639-2
21198/zz000905rv		eng	ISO639-2
21198/zz000905sc		eng	ISO639-2
21198/zz000905tw		eng	ISO639-2
21198/zz000905vd		eng	ISO639-2
21198/zz000905wx		eng	ISO639-2
21198/zz000905xf		eng	ISO639-2
21198/zz000905zz		eng	ISO639-2
21198/zz0009060z		eng	ISO639-2
21198/zz0009061g		eng	ISO639-2
21198/zz00090620		eng	ISO639-2
21198/zz0009063h		eng	ISO639-2
21198/zz00090641		eng	ISO639-2
21198/zz0009065j		eng	ISO639-2
21198/zz00090662		eng	ISO639-2
21198/zz000906b4		eng	ISO639-2
21198/zz000906cn		eng	ISO639-2
21198/zz000906d5		eng	ISO639-2
21198/zz000906fp		eng	ISO639-2
21198/zz000906g6		eng	ISO639-2
21198/zz000906hq		eng	ISO639-2
21198/zz000906j7		eng	ISO639-2
21198/zz000906kr		eng	ISO639-2
21198/zz00093n0k		eng	ISO639-2
21198/zz00093sqc		eng	ISO639-2
21198/zz00093srw		eng	ISO639-2
21198/zz00093ssd		eng	ISO639-2
21198/zz00093stx		eng	ISO639-2
21198/zz00093svf		eng	ISO639-2
21198/zz00093swz		eng	ISO639-2
21198/zz00094bm0		eng	ISO639-2
21198/zz0009519f		eng	ISO639-2
21198/zz000952pm		eng	ISO639-2
21198/zz0009558v		eng	ISO639-2
21198/zz000955r3		eng	ISO639-2
21198/zz000955sm		eng	ISO639-2
21198/zz000955t4		eng	ISO639-2
21198/zz000955vn		eng	ISO639-2
21198/zz000955w5		eng	ISO639-2
21198/zz00095805		eng	ISO639-2
21198/zz00095826		eng	ISO639-2
21198/zz000958mg		eng	ISO639-2
21198/zz00095wb1		eng	ISO639-2
21198/zz00095wcj		eng	ISO639-2
21198/zz00095wd2		eng	ISO639-2
21198/zz00095wg3		eng	ISO639-2
21198/zz00095wj4		eng	ISO639-2
21198/zz00095wkn		eng	ISO639-2
21198/zz00095wm5		eng	ISO639-2
21198/zz00095wnp		eng	ISO639-2
21198/zz00095wp6		eng	ISO639-2
21198/zz00095x90		eng	ISO639-2
21198/zz00095xtr		eng	ISO639-2
21198/zz00095xv8		eng	ISO639-2
21198/zz00095xws		eng	ISO639-2
21198/zz00095xx9		eng	ISO639-2
21198/zz00095xzt		eng	ISO639-2
21198/zz00095z0t		eng	ISO639-2
21198/zz00095z1b		eng	ISO639-2
21198/zz000962xp		eng	ISO639-2
21198/zz000962z6		eng	ISO639-2
21198/zz000966vk		eng	ISO639-2
21198/zz00096b55		eng	ISO639-2
21198/zz00096b6p		eng	ISO639-2
21198/zz00096b76		eng	ISO639-2
21198/zz00096b8q		eng	ISO639-2
21198/zz00096b97		eng	ISO639-2
21198/zz00096c5n		eng	ISO639-2
21198/zz00096c7p		eng	ISO639-2
21198/zz00096c86		eng	ISO639-2
21198/zz00096c9q		eng	ISO639-2
21198/zz00096d4m		eng	ISO639-2
21198/zz00096d75		eng	ISO639-2
21198/zz00096jpt		eng	ISO639-2
21198/zz00096jxf		eng	ISO639-2
21198/zz00096jzz		eng	ISO639-2
21198/zz00096k0z		eng	ISO639-2
21198/zz00096k1g		eng	ISO639-2
21198/zz00096k20		eng	ISO639-2
21198/zz00096k3h		eng	ISO639-2
21198/zz00096k5j		eng	ISO639-2
21198/zz00096k7k		eng	ISO639-2
21198/zz00096kcn		eng	ISO639-2
21198/zz00096kj7		eng	ISO639-2
21198/zz00096kp9		eng	ISO639-2
21198/zz00096m93		eng	ISO639-2
21198/zz00096mc4		eng	ISO639-2
21198/zz00096mdn		eng	ISO639-2
21198/zz00096mgp		eng	ISO639-2
21198/zz00096mh6		eng	ISO639-2
21198/zz00096mmr		eng	ISO639-2
21198/zz00096mtv		eng	ISO639-2
21198/zz00096ncm		eng	ISO639-2
21198/zz00096nr9		eng	ISO639-2
21198/zz00096p6h		eng	ISO639-2
21198/zz00096qm6		eng	ISO639-2
21198/zz00096qqr		eng	ISO639-2
21198/zz00096qr8		eng	ISO639-2
21198/zz00096qss		eng	ISO639-2
21198/zz00096qt9		eng	ISO639-2
21198/zz00096qvt		eng	ISO639-2
21198/zz00096qwb		eng	ISO639-2
21198/zz00096qxv		eng	ISO639-2
21198/zz00096sw9		eng	ISO639-2
21198/zz00096szb		eng	ISO639-2
21198/zz00096t0b		eng	ISO639-2
21198/zz00096t1v		eng	ISO639-2
21198/zz00096t2c		eng	ISO639-2
21198/zz00096t3w		eng	ISO639-2
21198/zz00096t4d		eng	ISO639-2
21198/zz00096t5x		eng	ISO639-2
21198/zz00096t6f		eng	ISO639-2
21198/zz00096t7z		eng	ISO639-2
21198/zz00096t8g		eng	ISO639-2
21198/zz00096t90		eng	ISO639-2
21198/zz00096tbh		eng	ISO639-2
21198/zz00096tc1		eng	ISO639-2
21198/zz00096tdj		eng	ISO639-2
21198/zz00096tf2		eng	ISO639-2
21198/zz00096th3		eng	ISO639-2
21198/zz00096tjm		eng	ISO639-2
21198/zz00096tk4		eng	ISO639-2
21198/zz00097116		eng	ISO639-2
21198/zz0009714r		eng	ISO639-2
21198/zz00097158		eng	ISO639-2
21198/zz000972jf		eng	ISO639-2
21198/zz000972kz		eng	ISO639-2
21198/zz000972mg		eng	ISO639-2
21198/zz000972n0		eng	ISO639-2
21198/zz000972ph		eng	ISO639-2
21198/zz000972q1		eng	ISO639-2
21198/zz00097556		eng	ISO639-2
21198/zz0009756q		eng	ISO639-2
21198/zz00097577		eng	ISO639-2
21198/zz0009758r		eng	ISO639-2
21198/zz000975hc		eng	ISO639-2
21198/zz000975jw		eng	ISO639-2
21198/zz00097pzb		eng	ISO639-2
21198/zz00097q0b		eng	ISO639-2
21198/zz00097q1v		eng	ISO639-2
21198/zz00097q2c		eng	ISO639-2
21198/zz00097q3w		eng	ISO639-2
21198/zz00097q4d		eng	ISO639-2
21198/zz00097q5x		eng	ISO639-2
21198/zz00097qjm		eng	ISO639-2
21198/zz00097qx9		eng	ISO639-2
21198/zz00097qzt		eng	ISO639-2
21198/zz00097r0t		eng	ISO639-2
21198/zz00097r1b		eng	ISO639-2
21198/zz00097r2v		eng	ISO639-2
21198/zz00097r3c		eng	ISO639-2
21198/zz00097r4w		eng	ISO639-2
21198/zz00097xfz		eng	ISO639-2
21198/zz00097xgg		eng	ISO639-2
21198/zz00097xh0		eng	ISO639-2
21198/zz00097xh0		eng	ISO639-2
21198/zz00097xjh		eng	ISO639-2
21198/zz00097xk1		eng	ISO639-2
21198/zz00097xwp		eng	ISO639-2
21198/zz00097xx6		eng	ISO639-2
21198/zz00097xzq		eng	ISO639-2
21198/zz00097z17		eng	ISO639-2
21198/zz00097z9c		eng	ISO639-2
21198/zz00097zbw		eng	ISO639-2
21198/zz00097zcd		eng	ISO639-2
21198/zz00097zdx		eng	ISO639-2
21198/zz00097znj		eng	ISO639-2
21198/zz00097zp2		eng	ISO639-2
21198/zz00097zqk		eng	ISO639-2
21198/zz00097zr3		eng	ISO639-2
21198/zz00097zsm		eng	ISO639-2
21198/zz0009808s		eng	ISO639-2
21198/zz00098099		eng	ISO639-2
21198/zz000980bt		eng	ISO639-2
21198/zz000980cb		eng	ISO639-2
21198/zz00098t49		eng	ISO639-2
21198/zz00098t5t		eng	ISO639-2
21198/zz00098t6b		eng	ISO639-2
21198/zz00098t7v		eng	ISO639-2
21198/zz00098tzq		eng	ISO639-2
21198/zz00098vp2		eng	ISO639-2
21198/zz00098vqk		eng	ISO639-2
21198/zz00098x4r		eng	ISO639-2
21198/zz00098x58		eng	ISO639-2
21198/zz00098x6s		eng	ISO639-2
21198/zz00098x79		eng	ISO639-2
21198/zz0009909r		eng	ISO639-2
21198/zz000990b8		eng	ISO639-2
21198/zz000990d9		eng	ISO639-2
21198/zz000990ft		eng	ISO639-2
21198/zz000990gb		eng	ISO639-2
21198/zz000990v1		eng	ISO639-2
21198/zz000990wj		eng	ISO639-2
21198/zz000990x2		eng	ISO639-2
21198/zz000990zk		eng	ISO639-2
21198/zz0009910k		eng	ISO639-2
21198/zz00099113		eng	ISO639-2
21198/zz0009912m		eng	ISO639-2
21198/zz00099134		eng	ISO639-2
21198/zz0009914n		eng	ISO639-2
21198/zz0009916p		eng	ISO639-2
21198/zz00099176		eng	ISO639-2
21198/zz0009918q		eng	ISO639-2
21198/zz00099197		eng	ISO639-2
21198/zz000991br		eng	ISO639-2
21198/zz000991c8		eng	ISO639-2
21198/zz00099h6f		eng	ISO639-2
21198/zz00099h7z		eng	ISO639-2
21198/zz00099h8g		eng	ISO639-2
21198/zz00099h90		eng	ISO639-2
21198/zz00099hbh		eng	ISO639-2
21198/zz00099hc1		eng	ISO639-2
21198/zz00099hdj		eng	ISO639-2
21198/zz00099hf2		eng	ISO639-2
21198/zz00099hgk		eng	ISO639-2
21198/zz00099hh3		eng	ISO639-2
21198/zz00099hjm		eng	ISO639-2
21198/zz00099n5v		eng	ISO639-2
21198/zz00099nwq		eng	ISO639-2
21198/zz00099nx7		eng	ISO639-2
21198/zz00099pnk		eng	ISO639-2
21198/zz00099pqm		eng	ISO639-2
21198/zz00099pr4		eng	ISO639-2
21198/zz00099psn		eng	ISO639-2
21198/zz00099pt5		eng	ISO639-2
21198/zz00099qgg		eng	ISO639-2
21198/zz00099qh0		eng	ISO639-2
21198/zz00099qjh		eng	ISO639-2
21198/zz00099r38		eng	ISO639-2
21198/zz00099r4s		eng	ISO639-2
21198/zz00099r59		eng	ISO639-2
21198/zz00099r6t		eng	ISO639-2
21198/zz00099r7b		eng	ISO639-2
21198/zz00099rr3		eng	ISO639-2
21198/zz0009chs4		eng	ISO639-2
21198/zz0009chx6		eng	ISO639-2
21198/zz0009chzq		eng	ISO639-2
21198/zz0009cjkh		eng	ISO639-2
21198/zz0009ck69		eng	ISO639-2
21198/zz0009cm4r		eng	ISO639-2
21198/zz0009cm58		eng	ISO639-2
21198/zz0009cm79		eng	ISO639-2
21198/zz0009cn9t		eng	ISO639-2
21198/zz0009d1zd		eng	ISO639-2
21198/zz0009d4c2		eng	ISO639-2
21198/zz0009d4gm		eng	ISO639-2
21198/zz0009d4h4		eng	ISO639-2
21198/zz0009d4jn		eng	ISO639-2
21198/zz0009d4mp		eng	ISO639-2
21198/zz0009d67z		eng	ISO639-2
21198/zz0009dbh1		eng	ISO639-2
21198/zz0009dbjj		eng	ISO639-2
21198/zz0009dbk2		eng	ISO639-2
21198/zz0009dbmk		eng	ISO639-2
21198/zz0009dbn3		eng	ISO639-2
21198/zz0009dbpm		eng	ISO639-2
21198/zz0009dbq4		eng	ISO639-2
21198/zz0009dbrn		eng	ISO639-2
21198/zz0009dbs5		eng	ISO639-2
21198/zz0009dbtp		eng	ISO639-2
21198/zz0009dbv6		eng	ISO639-2
21198/zz0009dcbx		eng	ISO639-2
21198/zz0009dccf		eng	ISO639-2
21198/zz0009dcdz		eng	ISO639-2
21198/zz0009dcfg		eng	ISO639-2
21198/zz0009dcg0		eng	ISO639-2
21198/zz0009dchh		eng	ISO639-2
21198/zz0009dcj1		eng	ISO639-2
21198/zz0009dckj		eng	ISO639-2
21198/zz0009dcm2		eng	ISO639-2
21198/zz0009dcnk		eng	ISO639-2
21198/zz0009dcxq		eng	ISO639-2
21198/zz0009dcz7		eng	ISO639-2
21198/zz0009dd07		eng	ISO639-2
21198/zz0009dddf		eng	ISO639-2
21198/zz0009ddfz		eng	ISO639-2
21198/zz0009ddgg		eng	ISO639-2
21198/zz0009ddh0		eng	ISO639-2
21198/zz0009ddjh		eng	ISO639-2
21198/zz0009ddk1		eng	ISO639-2
21198/zz0009ddmj		eng	ISO639-2
21198/zz0009dg9v		eng	ISO639-2
21198/zz0009dgbc		eng	ISO639-2
21198/zz0009dgcw		eng	ISO639-2
21198/zz0009dgdd		eng	ISO639-2
21198/zz0009dgfx		eng	ISO639-2
21198/zz0009dggf		eng	ISO639-2
21198/zz0009dghz		eng	ISO639-2
21198/zz0009dgjg		eng	ISO639-2
21198/zz0009dgk0		eng	ISO639-2
21198/zz0009dgmh		eng	ISO639-2
21198/zz0009dgn1		eng	ISO639-2
21198/zz0009dgpj		eng	ISO639-2
21198/zz0009dgq2		eng	ISO639-2
21198/zz0009dgrk		eng	ISO639-2
21198/zz0009dgs3		eng	ISO639-2
21198/zz0009dgtm		eng	ISO639-2
21198/zz0009dgv4		eng	ISO639-2
21198/zz0009dgwn		eng	ISO639-2
21198/zz0009dgx5		eng	ISO639-2
21198/zz0009dgzp		eng	ISO639-2
21198/zz0009f1pq		eng	ISO639-2
21198/zz0009f4sq		eng	ISO639-2
21198/zz0009f4t7		eng	ISO639-2
21198/zz0009f4vr		eng	ISO639-2
21198/zz0009f4w8		eng	ISO639-2
21198/zz0009f4xs		eng	ISO639-2
21198/zz0009f4z9		eng	ISO639-2
21198/zz0009f509		eng	ISO639-2
21198/zz0009f51t		eng	ISO639-2
21198/zz0009f52b		eng	ISO639-2
21198/zz0009f53v		eng	ISO639-2
21198/zz0009f54c		eng	ISO639-2
21198/zz0009f55w		eng	ISO639-2
21198/zz0009f59z		eng	ISO639-2
21198/zz0009f5mm		eng	ISO639-2
21198/zz0009fkv1		eng	ISO639-2
21198/zz0009fmkc		eng	ISO639-2
21198/zz0009fmmw		eng	ISO639-2
21198/zz0009fnzj		eng	ISO639-2
21198/zz0009fp0j		eng	ISO639-2
21198/zz0009fp12		eng	ISO639-2
21198/zz0009fp2k		eng	ISO639-2
21198/zz0009fp33		eng	ISO639-2
21198/zz0009fp4m		eng	ISO639-2
21198/zz0009fp54		eng	ISO639-2
21198/zz0009fqg8		eng	ISO639-2
21198/zz0009fqhs		eng	ISO639-2
21198/zz0009fqmb		eng	ISO639-2
21198/zz0009fqnv		eng	ISO639-2
21198/zz0009fqpc		eng	ISO639-2
21198/zz0009fqqw		eng	ISO639-2
21198/zz0009frf7		eng	ISO639-2
21198/zz0009frgr		eng	ISO639-2
21198/zz0009frh8		eng	ISO639-2
21198/zz0009frjs		eng	ISO639-2
21198/zz0009fs7m		eng	ISO639-2
21198/zz0009fs84		eng	ISO639-2
21198/zz0009fs9n		eng	ISO639-2
21198/zz0009fzq8		eng	ISO639-2
21198/zz0009g00b		eng	ISO639-2
21198/zz0009g01v		eng	ISO639-2
21198/zz0009g02c		eng	ISO639-2
21198/zz0009g03w		eng	ISO639-2
21198/zz0009g04d		eng	ISO639-2
21198/zz0009g05x		eng	ISO639-2
21198/zz0009g1ch		eng	ISO639-2
21198/zz0009g1d1		eng	ISO639-2
21198/zz0009g1fj		eng	ISO639-2
21198/zz0009g1g2		eng	ISO639-2
21198/zz0009g1hk		eng	ISO639-2
21198/zz0009g1m4		eng	ISO639-2
21198/zz0009ghrz		eng	ISO639-2
21198/zz0009gjcr		eng	ISO639-2
21198/zz0009gjg9		eng	ISO639-2
21198/zz0009gjsz		eng	ISO639-2
21198/zz0009gjtg		eng	ISO639-2
21198/zz0009gk8p		eng	ISO639-2
21198/zz0009gk96		eng	ISO639-2
21198/zz0009gkc7		eng	ISO639-2
21198/zz0009gkdr		eng	ISO639-2
21198/zz0009gkf8		eng	ISO639-2
21198/zz0009gknc		eng	ISO639-2
21198/zz0009gkpw		eng	ISO639-2
21198/zz0009hpbm		eng	ISO639-2
21198/zz0009hrf4		eng	ISO639-2
21198/zz0009hs3f		eng	ISO639-2
21198/zz0009hts8		eng	ISO639-2
21198/zz0009htts		eng	ISO639-2
21198/zz0009htv9		eng	ISO639-2
21198/zz0009htwt		eng	ISO639-2
21198/zz0009htxb		eng	ISO639-2
21198/zz0009htzv		eng	ISO639-2
21198/zz0009hv0v		eng	ISO639-2
21198/zz0009hv1c		eng	ISO639-2
21198/zz0009hv2w		eng	ISO639-2
21198/zz0009hvsr		eng	ISO639-2
21198/zz0009hvt8		eng	ISO639-2
21198/zz0009hvxt		eng	ISO639-2
21198/zz0009hw0b		eng	ISO639-2
21198/zz0009hw1v		eng	ISO639-2
21198/zz0009jc12		eng	ISO639-2
21198/zz0009jc2k		eng	ISO639-2
21198/zz0009jc33		eng	ISO639-2
21198/zz0009jc4m		eng	ISO639-2
21198/zz0009jc54		eng	ISO639-2
21198/zz0009jc6n		eng	ISO639-2
21198/zz0009jdtf		eng	ISO639-2
21198/zz0009jfsd		eng	ISO639-2
21198/zz0009jftx		eng	ISO639-2
21198/zz0009jfvf		eng	ISO639-2
21198/zz0009jfwz		eng	ISO639-2
21198/zz0009jfz0		eng	ISO639-2
21198/zz0009jgtd		eng	ISO639-2
21198/zz0009jh10		eng	ISO639-2
21198/zz000j3xjm		eng	ISO639-2
21198/zz000j3xk4		eng	ISO639-2
21198/zz000j3xmn		eng	ISO639-2
21198/zz000j3xn5		eng	ISO639-2
21198/zz000j3xpp		eng	ISO639-2
21198/zz000j3xq6		eng	ISO639-2
21198/zz000j3xrq		eng	ISO639-2
21198/zz000j3xs7		eng	ISO639-2
21198/zz000j43fx		eng	ISO639-2
21198/zz000j43gf		eng	ISO639-2
21198/zz000j43hz		eng	ISO639-2
21198/zz000j43jg		eng	ISO639-2
21198/zz000j43k0		eng	ISO639-2
21198/zz000j43mh		eng	ISO639-2
21198/zz000j43n1		eng	ISO639-2
21198/zz000j43pj		eng	ISO639-2
21198/zz000j43q2		eng	ISO639-2
21198/zz000j43rk		eng	ISO639-2
21198/zz000j43s3		eng	ISO639-2
21198/zz000j43tm		eng	ISO639-2
21198/zz000j43v4		eng	ISO639-2
21198/zz000j43wn		eng	ISO639-2
21198/zz000j43x5		eng	ISO639-2
21198/zz000j43zp		eng	ISO639-2
21198/zz000j440p		eng	ISO639-2
21198/zz000j4416		eng	ISO639-2
21198/zz000j442q		eng	ISO639-2
21198/zz000j6wk0		eng	ISO639-2
21198/zz000j6wn1		eng	ISO639-2
21198/zz000j6wq2		eng	ISO639-2
21198/zz000j6ws3		eng	ISO639-2
21198/zz000j6wv4		eng	ISO639-2
21198/zz000nmdd8		eng	ISO639-2
21198/zz000rt4rh		eng	ISO639-2
21198/zz000rt4s1		eng	ISO639-2
21198/zz000rtfn9		eng	ISO639-2
21198/zz000rtfpt		eng	ISO639-2
21198/zz000rtfqb		eng	ISO639-2
21198/zz000rtfrv		eng	ISO639-2
21198/zz000rtfsc		eng	ISO639-2
21198/zz000rtftw		eng	ISO639-2
21198/zz000rtfvd		eng	ISO639-2
21198/zz000rtfwx		eng	ISO639-2
21198/zz000rtfxf		eng	ISO639-2
21198/zz000rtfzz		eng	ISO639-2
21198/zz000rtg0z		eng	ISO639-2
21198/zz000rtg1g		eng	ISO639-2
21198/zz000rtg20		eng	ISO639-2
21198/zz000rtg3h		eng	ISO639-2
21198/zz000rtg41		eng	ISO639-2
21198/zz000rtg5j		eng	ISO639-2
21198/zz000rtg62		eng	ISO639-2
21198/zz000rtg7k		eng	ISO639-2
21198/zz000rtg83		eng	ISO639-2
21198/zz000rtg9m		eng	ISO639-2
21198/zz000rtgb4		eng	ISO639-2
21198/zz000rtgcn		eng	ISO639-2
21198/zz000rtgd5		eng	ISO639-2
21198/zz000rtgfp		eng	ISO639-2
21198/zz000rtgg6		eng	ISO639-2
21198/zz000rtrch		eng	ISO639-2
21198/zz000rtrd1		eng	ISO639-2
21198/zz000rtrfj		eng	ISO639-2
21198/zz000rtx8c		eng	ISO639-2
21198/zz000rtx9w		eng	ISO639-2
21198/zz000rwrff		eng	ISO639-2
21198/zz000rwrhg		eng	ISO639-2
21198/zz000rwrkh		eng	ISO639-2
21198/zz000rwrm1		eng	ISO639-2
21198/zz000rwrnj		eng	ISO639-2
21198/zz000rwrp2		eng	ISO639-2
21198/zz000rwrqk		eng	ISO639-2
21198/zz000rwrr3		eng	ISO639-2
21198/zz000rwrsm		eng	ISO639-2
21198/zz000rwrt4		eng	ISO639-2
21198/zz000rwrvn		eng	ISO639-2
21198/zz000rwrw5		eng	ISO639-2
21198/zz000rwrxp		eng	ISO639-2
21198/zz000rwrz6		eng	ISO639-2
21198/zz000rws06		eng	ISO639-2
21198/zz000rws1q		eng	ISO639-2
21198/zz000rws27		eng	ISO639-2
21198/zz000rws3r		eng	ISO639-2
21198/zz000rws48		eng	ISO639-2
21198/zz000rws5s		eng	ISO639-2
21198/zz000rws69		eng	ISO639-2
21198/zz000rws7t		eng	ISO639-2
21198/zz000s4rf0		eng	ISO639-2
21198/zz000s4rgh		eng	ISO639-2
21198/zz000s52qx		eng	ISO639-2
21198/zz000s52rf		eng	ISO639-2
21198/zz000s65d5		eng	ISO639-2
21198/zz000s69hn		eng	ISO639-2
21198/zz000s6dgk		eng	ISO639-2
21198/zz000s6fkm		eng	ISO639-2
21198/zz000s93f2		eng	ISO639-2
21198/zz000s95n4		eng	ISO639-2
21198/zz000s9jt1		eng	ISO639-2
21198/zz000s9jw2		eng	ISO639-2
21198/zz000s9kwj		eng	ISO639-2
21198/zz000s9kx2		eng	ISO639-2
21198/zz000s9kzk		eng	ISO639-2
21198/zz000x6d1h		eng	ISO639-2
21198/zz000x9ppj		eng	ISO639-2
21198/zz000xc4k5		eng	ISO639-2
21198/zz000xcm25		eng	ISO639-2
21198/zz000xd5tq		eng	ISO639-2
21198/zz0013x5wx		eng	ISO639-2
21198/zz0013x5xf		eng	ISO639-2
21198/zz0013xs9t		eng	ISO639-2
21198/zz0013zgs5		eng	ISO639-2
21198/zz001400k5		eng	ISO639-2
21198/zz001400n6		eng	ISO639-2
21198/zz001525rg		eng	ISO639-2
21198/zz00152b4k		eng	ISO639-2
21198/zz00152b6m		eng	ISO639-2
21198/zz00152bbp		eng	ISO639-2
21198/zz00152bjs		eng	ISO639-2
21198/zz00156zg7		eng	ISO639-2
21198/zz0015t9d3		eng	ISO639-2
21198/zz0015t9fm		eng	ISO639-2
21198/zz0015t9g4		eng	ISO639-2
21198/zz0015t9hn		eng	ISO639-2
21198/zz0015tgpn		eng	ISO639-2
21198/zz0015tgq5		eng	ISO639-2
21198/zz0015tr47		eng	ISO639-2
21198/zz0015vc1t		eng	ISO639-2
21198/zz0015vc2b		eng	ISO639-2
21198/zz0015vc3v		eng	ISO639-2
21198/zz0015vc4c		eng	ISO639-2
21198/zz0015vc5w		eng	ISO639-2
21198/zz0015vgm2		eng	ISO639-2
21198/zz0015vhrm		eng	ISO639-2
21198/zz0015vhs4		eng	ISO639-2
21198/zz0015vq67		eng	ISO639-2
21198/zz0015vqx3		eng	ISO639-2
21198/zz0015vqzm		eng	ISO639-2
21198/zz0015vsb8		eng	ISO639-2
21198/zz0015vscs		eng	ISO639-2
21198/zz0015vsd9		eng	ISO639-2
21198/zz0015vsft		eng	ISO639-2
21198/zz0015w1wc		eng	ISO639-2
21198/zz0015w61v		eng	ISO639-2
21198/zz0015wb8d		eng	ISO639-2
21198/zz0015wb9x		eng	ISO639-2
21198/zz0015wbgh		eng	ISO639-2
21198/zz0015wbmk		eng	ISO639-2
21198/zz0015wbzr		eng	ISO639-2
21198/zz0015wc0r		eng	ISO639-2
21198/zz0015wc9d		eng	ISO639-2
21198/zz0015wcfg		eng	ISO639-2
21198/zz0015wchh		eng	ISO639-2
21198/zz0015wcsn		eng	ISO639-2
21198/zz0015wct5		eng	ISO639-2
21198/zz0015wd1r		eng	ISO639-2
21198/zz0015wd28		eng	ISO639-2
21198/zz0015wd8c		eng	ISO639-2
21198/zz0015wd9w		eng	ISO639-2
21198/zz0015wddf		eng	ISO639-2
21198/zz0015wdmj		eng	ISO639-2
21198/zz0015wdq3		eng	ISO639-2
21198/zz0015wdwp		eng	ISO639-2
21198/zz0015wf8v		eng	ISO639-2
21198/zz0015wg06		eng	ISO639-2
21198/zz0015wg1q		eng	ISO639-2
21198/zz0015wg27		eng	ISO639-2
21198/zz0015wg7t		eng	ISO639-2
21198/zz0015wg8b		eng	ISO639-2
21198/zz0015wkvk		eng	ISO639-2
21198/zz0015wkw3		eng	ISO639-2
21198/zz0015wkxm		eng	ISO639-2
21198/zz0015wkz4		eng	ISO639-2
21198/zz0015wm04		eng	ISO639-2
21198/zz0015wm1n		eng	ISO639-2
21198/zz0015wm25		eng	ISO639-2
21198/zz0015wm3p		eng	ISO639-2
21198/zz0015wm46		eng	ISO639-2
21198/zz0015wm5q		eng	ISO639-2
21198/zz0015wm67		eng	ISO639-2
21198/zz0015wm7r		eng	ISO639-2
21198/zz0015xbxp		eng	ISO639-2
21198/zz0015xbz6		eng	ISO639-2
21198/zz0015xc06		eng	ISO639-2
21198/zz0015xc1q		eng	ISO639-2
21198/zz0015xdvm		eng	ISO639-2
21198/zz0015xdw4		eng	ISO639-2
21198/zz0015z39f		eng	ISO639-2
21198/zz0015z3fh		eng	ISO639-2
21198/zz0015z6wp		eng	ISO639-2
21198/zz0015z8gf		eng	ISO639-2
21198/zz00160fgq		eng	ISO639-2
21198/zz00161mjm		eng	ISO639-2
21198/zz00161mk4		eng	ISO639-2
21198/zz00161mmn		eng	ISO639-2
