ARK	TYPE	VALUE	SOURCE
21198/zz00178h0f	publication	1964	
21198/zz00175sb4	publication	1985	
21198/zz00175s41	publication	1963	
21198/zz00179drt	publication	2004	
21198/zz00179gh5	publication	2000	
21198/zz00177mtv	publication	2006	
21198/zz00178h30	publication	1975	
21198/zz001d0tpm	publication	2010	
21198/zz001d0v2s	publication	2010	
21198/zz002bpfbn	publication	2012	
21198/zz002bpfc5	publication	2012	
21198/zz0028tdcn	publication	2012	
21198/zz0028td41	publication	2012	
21198/zz0028tdb4	publication	2012	
21198/zz0028td62	publication	2012	
21198/zz0028td7k	publication	2012	
21198/zz0028td0z	publication	2012	
21198/zz0028td20	publication	2012	
21198/zz002bpgg6	publication	2012	
21198/zz002bpghq	publication	2012	
21198/zz002bpgj7	publication	2012	
21198/zz0028td9m	publication	2012	
21198/zz0028td5j	publication	2012	
21198/zz002bpgfp	publication	2012	
21198/zz002j96fc	publication	2014	
21198/zz002khc26	publication	2018	
21198/zz002k300g	publication	2003	
21198/zz002kdvt0	publication	2019	
21198/zz002khbqj	publication	2019	
21198/zz002k302h	publication	2004	
21198/zz002hzg2n	publication	2013	
21198/zz002k3010	publication	2001	
21198/zz002kgvwx	publication	2017	
21198/zz002kgvxf	publication	2017	
21198/zz0025mwz8	publication	2010	
21198/zz002knt5t	publication	2021	
21198/zz001cb3zp	publication	2005	
21198/zz002knt28	publication	2021	
21198/zz002knt8c	publication	2021	
21198/zz002kntcx	publication	2021	
21198/zz002kp01m	publication	2021	
21198/zz002kp03n	publication	2021	
21198/zz002kp05p	publication	2021	
21198/zz002kp066	publication	2021	
21198/zz002kp07q	publication	2021	
21198/zz002knmq6	publication	2021	
21198/zz002knmrq	publication	2021	
21198/zz002knms7	publication	2021	
21198/zz002knmtr	publication	2021	
21198/zz002knmws	publication	2021	
21198/zz002knwhz	publication	2021	
21198/zz002knwq2	publication	2021	
21198/zz002kp0rg	publication	2021	
21198/zz002kp0s0	publication	2021	
21198/zz002kp0th	publication	2021	
21198/zz002kp14n	publication	2021	
21198/zz002kp155	publication	2021	
21198/zz002kp1ds	publication	2021	
21198/zz002kp1gt	publication	2021	
21198/zz002kp1jv	publication	2021	
21198/zz002kp202	publication	2021	
21198/zz002kp223	publication	2021	
21198/zz002kp25n	publication	2021	
21198/zz002kp2jb	publication	2021	
21198/zz002kp244	publication	2021	
21198/zz002kp2ht	publication	2021	
21198/zz002kp2kv	publication	2021	
21198/zz002kp2mc	publication	2021	
21198/zz002kp2nw	publication	2021	
21198/zz002kp2pd	publication	2021	
21198/zz002kp3qd	publication	2021	
21198/zz002kp3rx	publication	2021	
21198/zz002khs9m	publication	2010	
21198/zz002kp024	publication	2021	
21198/zz002kp21k	publication	2021	
21198/zz002kp23m	publication	2021	
21198/zz002kp3sf	publication	2021	
21198/zz002kp4g8	publication	2021	
21198/zz002kp0v1	publication	2021	
21198/zz002kp1c8	publication	2021	
21198/zz002kp1f9	publication	2021	
21198/zz002kp1hb	publication	2021	
21198/zz002kp1kc	publication	2021	
21198/zz002kp2g9	publication	2021	
21198/zz002kds4p	publication	2019-2020	
21198/zz002kp045	publication	2021	
21198/zz002hz4z8	publication	2013	
21198/zz0017jrtt	publication	2004	
21198/zz002dx7h9	publication	2013	
21198/zz002dx7kb	publication	2013	
21198/zz0008zgcn	publication	1987	
21198/zz0008zgd5	publication	1987	
21198/zz0008zgg6	publication	1988	
21198/zz0008zgj7	publication	1988	
21198/zz0008zgkr	publication	1988	
21198/zz0008z9h9	publication	1977	
21198/zz0008z9jt	publication	1977	
21198/zz0008z9kb	publication	1977	
21198/zz0008z9mv	publication	1977	
21198/zz0008z9nc	publication	1977	
21198/zz0008z9qd	publication	1982	
21198/zz0008z9rx	publication	1977	
21198/zz0008z9vg	publication	1977	
21198/zz0008z9w0	publication	1977	
21198/zz0008z9xh	publication	1982	
21198/zz0008zk92	publication	1991	
21198/zz0008zkdm	publication	1991	
21198/zz0008zkh5	publication	1992	
21198/zz0008zkjp	publication	1992	
21198/zz0008zkk6	publication	1992	
21198/zz0008zkrs	publication	1992	
21198/zz0008zks9	publication	1992	
21198/zz0008zktt	publication	1992	
21198/zz0008znbj	publication	1994	
21198/zz0008zhzx	publication	1988	
21198/zz0008zj0x	publication	1990	
21198/zz0008zh72	publication	1989	
21198/zz0008zh8k	publication	1989	
21198/zz0008zhtv	publication	1990	
21198/zz0008zhww	publication	1990	
21198/zz0008zk1x	publication	1991	
21198/zz0008zt9f	publication	1969	
21198/zz0008zc11	publication	1983	
21198/zz0008zjwc	publication	1991	
21198/zz0008zjxw	publication	1991	
21198/zz0008zjzd	publication	1991	
21198/zz0008zk3z	publication	1991	
21198/zz0008zk8j	publication	1991	
21198/zz0008zmfm	publication	1993	
21198/zz0008zqrq	publication	1996	
21198/zz0008ztbz	publication	1969	
21198/zz0008ztkk	publication	1969	
21198/zz0008ztm3	publication	1969	
21198/zz0008ztvq	publication	1969	
21198/zz0008ztw7	publication	1969	
21198/zz0008ztcg	publication	1969	
21198/zz0008zs2b	publication	1997	
21198/zz0008zsmm	publication	1998	
21198/zz0008zv3t	publication	1992	
21198/zz0008zv8d	publication	1993	
21198/zz0008zv9x	publication	1987	
21198/zz0008zvf0	publication	1990	
21198/zz0008zvgh	publication	1988	
21198/zz0008zvmk	publication	1989	
21198/zz0008zvn3	publication	1992	
21198/zz0008zvs5	publication	1987	
21198/zz0008zvtp	publication	1990	
21198/zz0008zw6v	publication	1988	
21198/zz0008zw7c	publication	1987	
21198/zz0008zwcf	publication	1989	
21198/zz0008zwdz	publication	1990	
21198/zz0008zwj1	publication	1995	
21198/zz0008zwkj	publication	1987	
21198/zz0008zv1s	publication	1988	
21198/zz0008zv29	publication	1990	
21198/zz0008zv6c	publication	1987	
21198/zz0008zv7w	publication	1987	
21198/zz0008zvbf	publication	1989	
21198/zz0008zvh1	publication	1992	
21198/zz0008zvpm	publication	1995	
21198/zz0008zvq4	publication	1990	
21198/zz0008zvrn	publication	1991	
21198/zz0008zv4b	publication	1997	
21198/zz0008zvv6	publication	1989	
21198/zz0008zvwq	publication	1989	
21198/zz0008zvx7	publication	1988	
21198/zz0008zw18	publication	1991	
21198/zz0008zw4t	publication	1989	
21198/zz0008zw5b	publication	1993	
21198/zz0008zw8w	publication	1987	
21198/zz0008zw9d	publication	1989	
21198/zz0008zwfg	publication	1988	
21198/zz0008zwg0	publication	1988	
21198/zz0008zwm2	publication	1989	
21198/zz0008zwp3	publication	1989	
21198/zz0008zwnk	publication	1988	
21198/zz0008zw39	publication	1990	
21198/zz0008zw2s	publication	1987	
21198/zz0008zvdg	publication	1991	
21198/zz0008zvcz	publication	1989	
21198/zz0008zbg8	publication	1982	
21198/zz0008zbhs	publication	1981	
21198/zz0008zbj9	publication	1981	
21198/zz0008zbkt	publication	1981	
21198/zz0008zpj4	publication	1995	
21198/zz0008zh93	publication	1989	
21198/zz0008zhc4	publication	1989	
21198/zz0008zkvb	publication	1992	
21198/zz0008z7br	publication	1996	
21198/zz0008zp5f	publication	1995	
21198/zz0008zpvs	publication	1995	
21198/zz0008zr4w	publication	1997	
21198/zz0008zrfj	publication	1997	
21198/zz0008zrsq	publication	1997	
21198/zz0008zrt7	publication	1997	
21198/zz0008zsf1	publication	1997	
21198/zz0008zss6	publication	1998	
21198/zz0008zstq	publication	1998	
21198/zz0008zt4v	publication	1998	
21198/zz0008zwqm	publication	1997	
21198/zz0008zmp7	publication	1993	
21198/zz0008zmzc	publication	1993	
21198/zz0008zn2d	publication	1993	
21198/zz0008zn4f	publication	1994	
21198/zz0008zn8h	publication	1994	
21198/zz0008znh4	publication	1994	
21198/zz0008zp1c	publication	1995	
21198/zz0008zp2w	publication	1995	
21198/zz0008zpt8	publication	1995	
21198/zz0008zq1v	publication	1996	
21198/zz0008zq3w	publication	1996	
21198/zz0008zq4d	publication	1996	
21198/zz0008zq7z	publication	1996	
21198/zz0008zq90	publication	1996	
21198/zz0008zqgk	publication	1996	
21198/zz0008zqh3	publication	1996	
21198/zz0008zqn5	publication	1996	
21198/zz0008zqpp	publication	1996	
21198/zz0008zqq6	publication	1996	
21198/zz0008zr2v	publication	1996	
21198/zz0008zr7f	publication	1996	
21198/zz0008zr8z	publication	1996	
21198/zz0008zr9g	publication	1996	
21198/zz0008zrb0	publication	1996	
21198/zz0008zrch	publication	1997	
21198/zz0008zrhk	publication	1997	
21198/zz0008zrnn	publication	1997	
21198/zz0008zs3v	publication	1996	
21198/zz0008zs4c	publication	1997	
21198/zz0008zs7x	publication	1997	
21198/zz0008zsc0	publication	1997	
21198/zz0008zsh2	publication	1998	
21198/zz0008zsjk	publication	1998	
21198/zz0008zsn4	publication	1997	
21198/zz0008zsrp	publication	1998	
21198/zz0008zswr	publication	1998	
21198/zz0008zsx8	publication	1998	
21198/zz0008zt0s	publication	1998	
21198/zz0008zt19	publication	1998	
21198/zz0008zt3b	publication	1998	
21198/zz0008zt5c	publication	1998	
21198/zz0008zt6w	publication	1998	
21198/zz0008zd5k	publication	1984	
21198/zz0008z8jb	publication	1982	
21198/zz0008z8mc	publication	1982	
21198/zz0008z8nw	publication	1982	
21198/zz0008z8pd	publication	1980	
21198/zz0008zm0w	publication	1967	
21198/zz0008zvzr	publication	1969	
21198/zz0008z7qf	publication	1974	
21198/zz0008z81k	publication	1974	
21198/zz0008zxs4	publication	1969	
21198/zz000901bq	publication	1970	
21198/zz0008zp9h	publication	1967	
21198/zz0008zsbg	publication	1968	
21198/zz0008zt2t	publication	1968	
21198/zz0008ztsp	publication	1969	
21198/zz0008zv5v	publication	1969	
21198/zz0008zzw5	publication	1969	
21198/zz0009036m	publication	1970	
21198/zz00090400	publication	1971	
21198/zz00090442	publication	1971	
21198/zz000904j8	publication	1973	
21198/zz0008zg62	publication	1987	
21198/zz0008zg5j	publication	1987	
21198/zz0008z9z1	publication	1977	
21198/zz0008zdhr	publication	1984	
21198/zz0008ztfh	publication	1969	
21198/zz0008ztg1	publication	1969	
21198/zz0008zthj	publication	1969	
21198/zz0008ztj2	publication	1969	
21198/zz0008ztnm	publication	1969	
21198/zz0008ztp4	publication	1969	
21198/zz0008ztqn	publication	1969	
21198/zz0008ztr5	publication	1969	
21198/zz0008ztt6	publication	1969	
21198/zz0008ztxr	publication	1969	
21198/zz0008ztz8	publication	1969	
21198/zz0008zv08	publication	1969	
21198/zz0008zmg4	publication	1993	
21198/zz0008zjb3	publication	1990	
21198/zz0008zhh6	publication	1989	
21198/zz0008zhk7	publication	1989	
21198/zz0008zhmr	publication	1989	
21198/zz0008zp80	publication	1995	
21198/zz0008zm81	publication	1993	
21198/zz0008zmwb	publication	1993	
21198/zz0008znf3	publication	1994	
21198/zz0008zp6z	publication	1995	
21198/zz0008zq6f	publication	1996	
21198/zz0008zhps	publication	1990	
21198/zz0008zhrt	publication	1990	
21198/zz0008zhsb	publication	1990	
21198/zz0008zqmn	publication	1996	
21198/zz0008zrg2	publication	1997	
21198/zz0008zs6d	publication	1997	
21198/zz0008zmb2	publication	1993	
21198/zz0008zmnq	publication	1993	
21198/zz0008zmvt	publication	1993	
21198/zz0008zn0c	publication	1993	
21198/zz0008zj2z	publication	1990	
21198/zz0008zj5h	publication	1990	
21198/zz0008zj7j	publication	1990	
21198/zz0008zj82	publication	1990	
21198/zz0008znc2	publication	1994	
21198/zz0008zpb1	publication	1995	
21198/zz0008zpd2	publication	1995	
21198/zz0008zq0b	publication	1996	
21198/zz0008zqbh	publication	1996	
21198/zz0008znts	publication	1994	
21198/zz0008znwt	publication	1994	
21198/zz0008zp3d	publication	1995	
21198/zz0008z912	publication	1977	
21198/zz0008z92k	publication	1977	
21198/zz0008z9dr	publication	1982	
21198/zz0008z9f8	publication	1977	
21198/zz0008z9sf	publication	1977	
21198/zz0008z9tz	publication	1977	
21198/zz0008z90j	publication	1977	
21198/zz0008zjp8	publication	1990	
21198/zz0008zjtb	publication	1989	
21198/zz0008zfxf	publication	1987	
21198/zz0008zdvx	publication	1985	
21198/zz0008zhxd	publication	1990	
21198/zz0008zqdj	publication	1996	
21198/zz0008zqx9	publication	1996	
21198/zz0008zqzt	publication	1996	
21198/zz0008zr0t	publication	1996	
21198/zz0008zr3c	publication	1996	
21198/zz0008zrm4	publication	1997	
21198/zz0008z933	publication	1977	
21198/zz0008z94m	publication	1977	
21198/zz0008z954	publication	1977	
21198/zz0008z96n	publication	1984	
21198/zz0008z975	publication	1983	
21198/zz0008z98p	publication	1985	
21198/zz0008z996	publication	1984	
21198/zz0008z9c7	publication	1982	
21198/zz0008z9gs	publication	1977	
21198/zz0008zqjm	publication	1996	
21198/zz0008zk2f	publication	1991	
21198/zz0008zkc3	publication	1991	
21198/zz0008zj9k	publication	1990	
21198/zz0008zjd4	publication	1990	
21198/zz0008zjfn	publication	1991	
21198/zz0008zjj6	publication	1991	
21198/zz0008zjm7	publication	1991	
21198/zz0008zjst	publication	1991	
21198/zz0008zk4g	publication	1991	
21198/zz0008zk6h	publication	1991	
21198/zz0008zrp5	publication	1997	
21198/zz0008zqv8	publication	1996	
21198/zz0008zqws	publication	1996	
21198/zz0008zr5d	publication	1996	
21198/zz0008zs5w	publication	1997	
21198/zz0008z7ds	publication	1959	
21198/zz0008z7f9	publication	1962	
21198/zz0008zbwg	publication	1982	
21198/zz0008zbx0	publication	1982	
21198/zz0008zbzh	publication	1981	
21198/zz0008zc0h	publication	1982	
21198/zz0008zc2j	publication	1983	
21198/zz0008zc53	publication	1964	
21198/zz0008zc6m	publication	1982	
21198/zz0008zc74	publication	1982	
21198/zz0008zc8n	publication	1982	
21198/zz0008zc95	publication	1983	
21198/zz0008zcbp	publication	1983	
21198/zz000900nw	publication	1970	
21198/zz000901qd	publication	1970	
21198/zz00090222	publication	1985	
21198/zz0009023k	publication	1970	
21198/zz0008zghq	publication	1965	
21198/zz0008zgm8	publication	1988	
21198/zz0008zgp9	publication	1988	
21198/zz0008zgqt	publication	1989	
21198/zz0008zgrb	publication	1988	
21198/zz0008zgsv	publication	1988	
21198/zz0008zgtc	publication	1988	
21198/zz0008zgvw	publication	1988	
21198/zz0008zgwd	publication	1962	
21198/zz0008zgxx	publication	1965	
21198/zz0008zh1z	publication	1989	
21198/zz0008zh2g	publication	1989	
21198/zz0008zh30	publication	1989	
21198/zz0008zh4h	publication	1989	
21198/zz0008zh6j	publication	1989	
21198/zz0008zhbm	publication	1965	
21198/zz0008zhf5	publication	1989	
21198/zz0008zhgp	publication	1989	
21198/zz0008zhjq	publication	1989	
21198/zz0008zhn8	publication	1989	
21198/zz0008zhq9	publication	1965	
21198/zz0008zhvc	publication	1990	
21198/zz0008zj1f	publication	1990	
21198/zz0008zj3g	publication	1965	
21198/zz0008zj40	publication	1990	
21198/zz0008zj61	publication	1990	
21198/zz0008zjhp	publication	1991	
21198/zz0008zjkq	publication	1991	
21198/zz0008zjnr	publication	1991	
21198/zz0008zjvv	publication	1966	
21198/zz0008zjg5	publication	1966	
21198/zz0008zk0d	publication	1991	
21198/zz0008zk50	publication	1991	
21198/zz0008zk71	publication	1966	
21198/zz0008zkf4	publication	1991	
21198/zz0008zkgn	publication	1992	
21198/zz0008zkq8	publication	1992	
21198/zz0008zkwv	publication	1992	
21198/zz0008zkxc	publication	1992	
21198/zz0008zm3f	publication	1992	
21198/zz0008zm5g	publication	1993	
21198/zz0008zmck	publication	1966	
21198/zz0008zmd3	publication	1993	
21198/zz0008zmqr	publication	1994	
21198/zz0008zmr8	publication	1962	
21198/zz0008zmss	publication	1967	
21198/zz0008zn5z	publication	1967	
21198/zz0008zn91	publication	1994	
21198/zz0008znk5	publication	1994	
21198/zz0008znmp	publication	1994	
21198/zz0008znq7	publication	1994	
21198/zz0008znv9	publication	1994	
21198/zz0008znxb	publication	1967	
21198/zz0008zpfk	publication	1995	
21198/zz0008zpp6	publication	1969	
21198/zz0008znjn	publication	1967	
21198/zz0008zpsr	publication	1995	
21198/zz0008zpxt	publication	1996	
21198/zz0008zq2c	publication	1967	
21198/zz0008zq8g	publication	1996	
21198/zz0008zqc1	publication	1996	
21198/zz0008zqtr	publication	1967	
21198/zz0008zr1b	publication	1996	
21198/zz0008zr6x	publication	1967	
21198/zz0008zrj3	publication	1962	
21198/zz0008zrkm	publication	1967	
21198/zz0008zrqp	publication	1997	
21198/zz0008zrr6	publication	1997	
21198/zz0008zrw8	publication	1997	
21198/zz0008zrxs	publication	1997	
21198/zz0008zrz9	publication	1968	
21198/zz0008zs09	publication	1997	
21198/zz0008zs1t	publication	1985	
21198/zz0008zs8f	publication	1997	
21198/zz0008zs9z	publication	1997	
21198/zz0008zsk3	publication	1998	
21198/zz0008zspn	publication	1968	
21198/zz0008zsv7	publication	1998	
21198/zz0008zt7d	publication	1998	
21198/zz0008zt8x	publication	1968	
21198/zz0008ztd0	publication	1968	
21198/zz0008zvjj	publication	1965	
21198/zz0008zvk2	publication	1969	
21198/zz0008zwbx	publication	1969	
21198/zz0008zx1r	publication	1969	
21198/zz0008zxdf	publication	1969	
21198/zz0008zz59	publication	1969	
21198/zz0008zzj0	publication	1969	
21198/zz0009009q	publication	1970	
21198/zz000900zj	publication	1970	
21198/zz000902tf	publication	1970	
21198/zz000903k9	publication	1970	
21198/zz000903xg	publication	1963	
21198/zz000903z0	publication	1971	
21198/zz0009041h	publication	1971	
21198/zz00090421	publication	1971	
21198/zz0009045k	publication	1971	
21198/zz00090463	publication	1972	
21198/zz0009047m	publication	1972	
21198/zz00090484	publication	1972	
21198/zz0009049n	publication	1962	
21198/zz000904b5	publication	1972	
21198/zz000904cp	publication	1972	
21198/zz000904fq	publication	1972	
21198/zz000904g7	publication	1972	
21198/zz000904hr	publication	1973	
21198/zz000904ks	publication	1973	
21198/zz000904m9	publication	1973	
21198/zz000904nt	publication	1973	
21198/zz0008zb1j	publication	1964	
21198/zz0008zgns	publication	1988	
21198/zz0008zpr7	publication	1995	
21198/zz0008zdzg	publication	1992	
21198/zz0008zf0g	publication	1991	
21198/zz0008zdxz	publication	1988	
21198/zz0008zgzf	publication	1988	
21198/zz0008zh51	publication	1989	
21198/zz0008zrvr	publication	1997	
21198/zz0008zm7h	publication	1993	
21198/zz0008zm1d	publication	1992	
21198/zz0008zn3x	publication	1994	
21198/zz0008zpkn	publication	1995	
21198/zz0008zrd1	publication	1997	
21198/zz0008zphm	publication	1995	
21198/zz0008zq5x	publication	1994	
21198/zz0008zp7g	publication	1995	
21198/zz0008zn6g	publication	1993	
21198/zz0008zn70	publication	1993	
21198/zz0008znrr	publication	1994	
21198/zz0008zns8	publication	1994	
21198/zz0008znzv	publication	1994	
21198/zz0008zp0v	publication	1994	
21198/zz0008zm2x	publication	1992	
21198/zz0008zpm5	publication	1995	
21198/zz0008zpnp	publication	1995	
21198/zz0008zpqq	publication	1995	
21198/zz0008zpzb	publication	1996	
21198/zz0008zszs	publication	1998	
21198/zz0008zm9j	publication	1993	
21198/zz0008zmhn	publication	1993	
21198/zz0008zmj5	publication	1993	
21198/zz0008zmt9	publication	1993	
21198/zz0008zn1w	publication	1993	
21198/zz0008zndk	publication	1994	
21198/zz0008znn6	publication	1994	
21198/zz0008znpq	publication	1994	
21198/zz0008zpcj	publication	1995	
21198/zz0008zsgj	publication	1998	
21198/zz0008zqs7	publication	1996	
21198/zz0008zmm6	publication	1993	
21198/zz0008zmxv	publication	1993	
21198/zz0008zngm	publication	1994	
21198/zz0008zsdh	publication	1997	
21198/zz0008zm4z	publication	1992	
21198/zz0008zm60	publication	1993	
21198/zz0008z7rz	publication	1974	
21198/zz0008zbnv	publication	1982	
21198/zz0008zd9n	publication	1984	
21198/zz0008z797	publication	1969	
21198/zz0008z7c8	publication	1970	
21198/zz0008z8sz	publication	1978	
21198/zz0008z8tg	publication	1975	
21198/zz0008z7hb	publication	1974	
21198/zz0008z7jv	publication	1973	
21198/zz0008z7mw	publication	1974	
21198/zz0008z7nd	publication	1974	
21198/zz0008z7gt	publication	1973	
21198/zz0008zcc6	publication	1982	
21198/zz0008zcgr	publication	1985	
21198/zz0008zch8	publication	1984	
21198/zz0008zcjs	publication	1964	
21198/zz0008zcmt	publication	1983	
21198/zz0008zcqc	publication	1984	
21198/zz0008zcsd	publication	1984	
21198/zz0008zctx	publication	1985	
21198/zz0008zb43	publication	1980	
21198/zz0008zb5m	publication	1982	
21198/zz0008zbd7	publication	1980	
21198/zz0008zbtf	publication	1981	
21198/zz0008zbvz	publication	1981	
21198/zz0008zc32	publication	1982	
21198/zz0008zc4k	publication	1961	
21198/zz0008zcdq	publication	1982	
21198/zz0008zcf7	publication	1984	
21198/zz0008z7px	publication	1974	
21198/zz0008z7sg	publication	1982	
21198/zz0008z7t0	publication	1963	
21198/zz0008z7vh	publication	1974	
21198/zz0008z7xj	publication	1974	
21198/zz0008z7z2	publication	1974	
21198/zz0008z802	publication	1975	
21198/zz0008z823	publication	1974	
21198/zz0008zd00	publication	1983	
21198/zz0008zd1h	publication	1983	
21198/zz0008zd21	publication	1983	
21198/zz0008zd3j	publication	1983	
21198/zz0008zd42	publication	1983	
21198/zz0008zd7m	publication	1984	
21198/zz0008zd84	publication	1965	
21198/zz0008zdb5	publication	1984	
21198/zz00152b6m	publication	2000	
21198/zz00152bbp	publication	2000	
21198/zz0015vqzm	publication	1988	
21198/zz0015wct5	publication	2007	
21198/zz0015wdwp	publication	2007	
21198/zz0015wm46	publication	2001	
21198/zz0015wdq3	publication	2007	
21198/zz0015wf8v	publication	2007	
21198/zz0015wg7t	publication	2007	
21198/zz0015vq67	publication	2008	
21198/zz0015vsb8	publication	1981	
21198/zz0015vc5w	publication	1987	
21198/zz00152b4k	publication	1980	
21198/zz001633hr	publication	1989	
21198/zz000rwrhg	publication	1980	
21198/zz0015z3fh	publication	2008	
21198/zz0015z8gf	publication	2008	
21198/zz0015wbzr	publication	2007	
21198/zz0015wd1r	publication	2007	
21198/zz0015wd8c	publication	2007	
21198/zz0015wd9w	publication	2007	
21198/zz0015vhs4	publication	1989	
21198/zz0015wc9d	publication	2007	
21198/zz0015wcsn	publication	2007	
21198/zz0015wd28	publication	2006	
21198/zz0015wddf	publication	2007	
21198/zz0015wdmj	publication	2007	
21198/zz0015wg8b	publication	2007	
21198/zz0015wkvk	publication	2007	
21198/zz0015wkxm	publication	2007	
21198/zz0015wkz4	publication	2007	
21198/zz0015wm5q	publication	2007	
21198/zz0015wm67	publication	2001	
21198/zz0015wg06	publication	2007	
21198/zz0015wg1q	publication	2006	
21198/zz0015wg27	publication	2007	
21198/zz0015wm1n	publication	2007	
21198/zz0015z39f	publication	2008	
21198/zz0015xdw4	publication	1989	
21198/zz0015wkw3	publication	2007	
21198/zz0015wm04	publication	2007	
21198/zz0015wm25	publication	2007	
21198/zz0015wm3p	publication	2001	
21198/zz0015wm7r	publication	2007	
21198/zz00162wt2	publication	1963	
21198/zz0015z6wp	publication	2008	
21198/zz00162xkx	publication	1982	
21198/zz002b0szt	publication	2012	
21198/zz00096kcn	publication	2012	
21198/zz00293911	publication	2012	
21198/zz0028tdg6	publication	2012	
21198/zz0028td3h	publication	2012	
21198/zz0028tczz	publication	2012	
21198/zz002bpf8m	publication	2012	
21198/zz002bpf94	publication	2012	
21198/zz0028tdd5	publication	2012	
21198/zz0028tdfp	publication	2012	
21198/zz002kdk38	publication	2017	
21198/zz00096tf2	publication	2019	
21198/zz002c2fnn	publication	2018	
21198/zz002kdd7x	publication	2019	
21198/zz002kcwc9	publication	2019	
21198/zz002jkbgd	publication	2019	
21198/zz002kf1ps	publication	2019	
21198/zz002kdgdg	publication	2019	
21198/zz002kcs47	publication	2018	
21198/zz002kd011	publication	2019	
21198/zz002kdjtn	publication	2019	
21198/zz002kd86g	publication	2019	
21198/zz002kd8h4	publication	2019	
21198/zz00093n0k	publication	1969	
21198/zz001d0qd1	publication	2011	
21198/zz001nf291	publication	2009	
21198/zz001nf2c2	publication	2009	
21198/zz001nf2f3	publication	2009	
21198/zz001nf2zv	publication	2009	
21198/zz001nf19j	publication	2009	
21198/zz001nf1ck	publication	2009	
21198/zz0013x5xf	publication	2010	
21198/zz001nf2bj	publication	2009	
21198/zz001nf2dk	publication	2009	
21198/zz001nf2gm	publication	2009	
21198/zz001nf2jn	publication	2009	
21198/zz001d0rs6	publication	2010	
21198/zz001d0rv7	publication	2010	
21198/zz001nf2h4	publication	2009	
21198/zz001nf2k5	publication	2009	
21198/zz001nf2n6	publication	2009	
21198/zz001nf2q7	publication	2009	
21198/zz001nf2rr	publication	2009	
21198/zz001nf2s8	publication	2009	
21198/zz001nf181	publication	2009	
21198/zz001nf1b2	publication	2009	
21198/zz001nf2mp	publication	2009	
21198/zz001nf30v	publication	2009	
21198/zz001nf2xb	publication	2009	
21198/zz001d2vcb	publication	2010	
21198/zz001nf2pq	publication	2009	
21198/zz001nf2ts	publication	2009	
21198/zz001d0rtq	publication	2010	
21198/zz00096mmr	publication	2010	
21198/zz00096qxv	publication	2012	
21198/zz002c2fkm	publication	2012	
21198/zz001nx5hv	publication	2012	
21198/zz001d0v39	publication	2012	
21198/zz002btcq5	publication	2012	
21198/zz002hxhvk	publication	2015	
21198/zz002k6p4j	publication	2016	
21198/zz002k6rjq	publication	2016	
21198/zz002k6s2z	publication	2016	
21198/zz002hxk4p	publication	2016	
21198/zz002dx6b7	publication	2016	
21198/zz002bqsg0	publication	2016	
21198/zz002k6qns	publication	2017	
21198/zz002j0bbq	publication	2016	
21198/zz002k6rh6	publication	2016	
21198/zz002k7gsx	publication	2016	
21198/zz002j8w9h	publication	2017	
21198/zz002kbrwp	publication	2017	
21198/zz002k31ns	publication	2017	
21198/zz002jb514	publication	2017	
21198/zz002jj8hh	publication	2017	
21198/zz002k6rgp	publication	2016	
21198/zz002k7kc5	publication	2016	
21198/zz002k7q92	publication	2017	
21198/zz002k7q4g	publication	2016	
21198/zz002hkgvm	publication	2017	
21198/zz002hzgqg	publication	2017	
21198/zz002hzgpz	publication	2017	
21198/zz002cds1n	publication	2017	
21198/zz002jj8j1	publication	2017	
21198/zz002jkbdc	publication	2016	
21198/zz002jj8kj	publication	2016	
21198/zz002jj8m2	publication	2017	
21198/zz002hzgsh	publication	2017	
21198/zz002bfkmk	publication	2016	
21198/zz002b93cd	publication	2017	
21198/zz002j8w80	publication	2017	
21198/zz002k31tc	publication	2014	
21198/zz002k31sv	publication	2017	
21198/zz002k7q6h	publication	2017	
21198/zz002k6prv	publication	2017	
21198/zz002cftcr	publication	2017	
21198/zz002hkgw4	publication	2017	
21198/zz002cft9q	publication	2017	
21198/zz002kc9tt	publication	2017	
21198/zz002k7h32	publication	2016	
21198/zz002hzfx3	publication	2017	
21198/zz002hzfwk	publication	2017	
21198/zz002hzg35	publication	2017	
21198/zz002hzgnf	publication	2017	
21198/zz002hzfzm	publication	2017	
21198/zz002hzg4p	publication	2017	
21198/zz002k6szd	publication	2015	
21198/zz002k7msv	publication	2016	
21198/zz00096tjm	publication	2018	
21198/zz002k6t0d	publication	2018	
21198/zz002gvw4q	publication	2017	
21198/zz002kc9xc	publication	2017	
21198/zz002kcqhz	publication	2017	
21198/zz002jxz7z	publication	2018	
21198/zz002k3jdd	publication	2018	
21198/zz002jxz8g	publication	2018	
21198/zz002jxz90	publication	2018	
21198/zz002jxzbh	publication	2018	
21198/zz002k3jgf	publication	2018	
21198/zz002jxzdj	publication	2018	
21198/zz002jxzf2	publication	2018	
21198/zz002k3jjg	publication	2018	
21198/zz002jxzjm	publication	2018	
21198/zz002jxzk4	publication	2018	
21198/zz002jxzmn	publication	2018	
21198/zz002jxzn5	publication	2018	
21198/zz002k3581	publication	2017	
21198/zz001d0kp7	publication	2018	
21198/zz0025n7b7	publication	2018	
21198/zz002kc3c6	publication	2018	
21198/zz002k3jfx	publication	2018	
21198/zz002jxzq6	publication	2018	
