ARK	TYPE	VALUE	SOURCE
21198/zz001400k5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001400n6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001525rg	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00152b4k	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00152b6m	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00152bbp	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00152bjs	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00156zg7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015t9d3	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015t9fm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015t9g4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015t9hn	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015t9hn	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015tgpn	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015tgq5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015tr47	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0015vc1t	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015vc2b	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015vc3v	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015vc4c	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015vc5w	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015vgm2	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015vhrm	rightsHolderName	CSA	copyrightMD
21198/zz0015vhs4	rightsHolderName	CSA	copyrightMD
21198/zz0015vq67	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015vqx3	rightsHolderName	CSA	copyrightMD
21198/zz0015vqzm	rightsHolderName	CSA	copyrightMD
21198/zz0015vsb8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015vscs	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015vsd9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015vsft	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015w1wc	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015w61v	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wb8d	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wb9x	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wbgh	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wbmk	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wbzr	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wc0r	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wc9d	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wcfg	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wchh	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wcsn	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wct5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wd1r	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wd28	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wd8c	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wd9w	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wddf	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wdmj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wdq3	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wdwp	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wf8v	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wg06	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wg1q	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wg27	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wg7t	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wg8b	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wkvk	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wkw3	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wkxm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wkz4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wm04	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wm1n	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0015wm25	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wm3p	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wm46	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wm5q	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wm67	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015wm7r	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015xbxp	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0015xbz6	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0015xc06	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0015xc1q	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0015xdvm	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0015xdw4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015z39f	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0015z3fh	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0015z6wp	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00160fgq	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00161mjm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00161mk4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00161mmn	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00161mn5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00162wt2	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00162xkx	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001633cp	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz001633d6	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz001633hr	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00175rwx	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00175s41	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00175s62	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00175s83	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00175sb4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001769vk	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00177mtv	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00177mxd	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00178h0f	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00178h1z	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00178h30	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00179drt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00179gh5	rightsHolderName	CSA	copyrightMD
21198/zz00179s7c	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0017jrtt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0017nmkm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0017p5sw	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0017sn45	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001bmspc	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001bmsqw	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001cb3zp	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0fp9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0kck	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0kp7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0kvt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0pbh	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz001d0pc1	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0qch	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0qd1	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0rbg	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz001d0rc0	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0rdh	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0rf1	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0rgj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0rh2	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0rs6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0rtq	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0rv7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0rx8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0rzs	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0s0s	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0scg	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0sd0	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0sfh	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0sg1	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0shj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0tmk	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz001d0tpm	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz001d0v18	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0v2s	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0v39	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0v4t	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d0v5b	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d1c8k	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d2vcb	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001d3r8s	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001hfx7d	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001hfx8x	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001hfx9f	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001hfxbz	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001hfxcg	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001hfxd0	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001hfxfh	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001hg0cw	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001hpph9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001hppjt	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz001hppxh	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001jmj7r	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001jmjpg	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001jmk0m	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001jmk2n	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf181	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf19j	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf1b2	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf1ck	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf20c	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf21w	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf291	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2bj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2c2	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2dk	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2f3	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2gm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2h4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2jn	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2k5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2mp	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2n6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2pq	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2q7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2rr	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2s8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2ts	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2v9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2wt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2xb	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf2zv	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nf30v	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nw29v	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nw2bc	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nw2cw	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nw2dd	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz001nx5gb	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz001nx5hv	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mnmq	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mnn7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mnpr	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mnq8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mnrs	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mns9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mntt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mnvb	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mnwv	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mnxc	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mnzw	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mp0w	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mp1d	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025mwz8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025n7b7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025n7d8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025n7jb	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025n7wh	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0025n7x1	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0026v40q	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0026v5pj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0026v60p	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0027dkmw	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0027dknd	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0027dkpx	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0027dkqf	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0027fc1n	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0027fc25	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0027fc3p	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0027fjsf	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0027p6p6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00287zmc	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00289xdp	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0028tczz	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028td0z	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028td1g	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028td20	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028td3h	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028td41	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028td5j	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028td62	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028td7k	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028td9m	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028tdb4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028tdcn	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028tdd5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028tdfp	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028tdg6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028tdkr	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028tdm8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028tdns	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0028tdp9	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0028vf3f	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028vf4z	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028vg2d	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028vg3x	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0028vg4f	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002926hc	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00292rws	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002938x0	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002938zh	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0029390h	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293911	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293f1z	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293f2g	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293f30	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293f4h	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293f93	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293fbm	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293fc4	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293fdn	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293ff5	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293fgp	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293fh6	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293fjq	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293fk7	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293fmr	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293fn8	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00293fps	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00294kt7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00294kvr	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002965zd	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002b0jsv	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002b0sv8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002b0sws	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002b0sx9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002b0szt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002b1qd1	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz002b1v18	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002b1v2s	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002b1vqm	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz002b93cd	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002b93dx	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002b9s4f	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz002b9sgm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bfkmk	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bfs5r	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bfs68	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bfs7s	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bfs89	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bp8zj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bp9gs	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bp9h9	copyrightStatus	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bpf8m	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bpf94	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bpfbn	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bpfc5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bpgfp	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bpgg6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bpghq	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bpgj7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bqsg0	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002btcq5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bwv62	copyrightStatus	copyrighted	copyrightMD
21198/zz002bwv7k	copyrightStatus	copyrighted	copyrightMD
21198/zz002bwv83	copyrightStatus	copyrighted	copyrightMD
21198/zz002bwv9m	copyrightStatus	copyrighted	copyrightMD
21198/zz002bwvb4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bz9wk	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bz9x3	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bz9zm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bzb0m	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002bzb14	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002c25qt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002c25rb	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz002c25sv	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002c25tc	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002c2dx9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002c2fkm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002c2fm4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002c2fnn	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz002c2fz9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002c2gmm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz002c2gn4	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz002c4hkg	copyrightStatus	copyrighted	copyrightMD
21198/zz002c4hm0	copyrightStatus	copyrighted	copyrightMD
21198/zz002cds1n	copyrightStatus	Interviewee Retained Copyright	COHR
