ARK	TYPE	VALUE	SOURCE
21198/zz002hxhvk	interviewer	Parker, Caitlin	COHR
21198/zz002hzg14	interviewee	McLaughlin, Michael	COHR
21198/zz002kd032	interviewee	Beals, John	COHR
21198/zz0017sn45	interviewer	Le Guin, Elisabeth	COHR
21198/zz002kd5r9	interviewee	Bailey, Bill	COHR
21198/zz002kd86g	interviewee	Muto, John	COHR
21198/zz002kcd3d	interviewee	Andry, Eva	COHR
21198/zz002jxz90	interviewee	Braden, Bob	COHR
21198/zz000s65d5	interviewee	Wyle, Frank S.	COHR
21198/zz002kcx1m	interviewee	Knopoff, Leon	COHR
21198/zz002j8w80	interviewee	Hu, Grace	COHR
21198/zz002kgvxf	interviewee	Fung, David	COHR
21198/zz002k357h	interviewee	Marks, Walter N. III	COHR
21198/zz002kpb7j	interviewer	Hester, Yolanda	COHR
21198/zz002kpn6c	interviewer	Hester, Yolanda	COHR
21198/zz002kpp5b	interviewer	Hester, Yolanda	COHR
21198/zz002kpnq4	interviewer	Hester, Yolanda	COHR
21198/zz002kpbm7	interviewer	Hester, Yolanda	COHR
21198/zz002kcw77	interviewer	Hester, Yolanda	COHR
21198/zz00096tk4	interviewee	Kuwayama, Tomi	COHR
21198/zz002kd7d3	interviewee	Jeter, Lynn Allen	COHR
21198/zz002kd210	interviewee	Goodman, Trudy	COHR
21198/zz002k31sv	interviewee	Lee, Thomas G.	COHR
21198/zz002kbs7b	interviewer	Lea, Charles	COHR
21198/zz002k6rh6	interviewee	Muto, Antoinette	COHR
21198/zz002kmp3d	interviewee	Nagler, Larry	COHR
21198/zz002kcr4r	interviewee	White, Pete	COHR
21198/zz002kpjm4	interviewee	Burstyn, Varda	COHR
21198/zz002hjh9c	interviewer	Several, Michael	COHR
21198/zz002j762s	interviewer	Several, Michael	COHR
21198/zz002hjgs4	interviewer	Several, Michael	COHR
21198/zz002kp6vx	interviewee	Martinez, Maricela	COHR
21198/zz002kpbb3	interviewee	Dowdell, Kevin	COHR
21198/zz002kpr0q	interviewee	Buchanan, Nancy	COHR
21198/zz002kpp7c	interviewer	Kennard, Gail	COHR
21198/zz002kdk38	interviewee	Lavery, Bee Canterbury	COHR
21198/zz002kgw9m	interviewee	Olsen, William Denis	COHR
21198/zz002kk0sn	interviewee	Westall, Marian	COHR
21198/zz0028tdkr	interviewer	Froot, Dan	COHR
21198/zz0028tdp9	interviewer	Froot, Dan	COHR
21198/zz002kf3rs	interviewee	Zollo, Leslie Diller	COHR
21198/zz002k6ttt	interviewer	Fusté, José	COHR
21198/zz002kp1c8	interviewee	Lok, Nolan	COHR
21198/zz002kp0v1	interviewee	Tuyo, David	COHR
21198/zz002kntcx	interviewee	Helfand, Emilie	COHR
21198/zz002kmp4x	interviewer	Nwonye, Chinyere	COHR
21198/zz002kpbfn	interviewer	Nwonye, Chinyere Jasmine	COHR
21198/zz002knrjj	interviewer	Bloom, Molly	COHR
21198/zz002kp312	interviewer	Bloom, Molly	COHR
21198/zz002knbqb	interviewer	LeGresley, Megan	COHR
21198/zz002knrq4	interviewer	Black, Blair	COHR
21198/zz002kpjvr	interviewer	Encinas, Abraham	COHR
21198/zz002knb73	interviewee	Wysocki, Maya	COHR
21198/zz002knnvr	interviewee	Carvalho, Annie	COHR
21198/zz002khdxm	interviewee	Levine, Noah	COHR
21198/zz002knv9c	interviewer	Kim, Kelsey	COHR
21198/zz002knr4b	interviewer	Kim, Kelsey	COHR
21198/zz002knr08	interviewee	Johnson, Vanessa	COHR
21198/zz002knrmk	interviewer	Yiu, Wei Si Nic	COHR
21198/zz002kns18	interviewer	Yiu, Wei Si Nic	COHR
21198/zz002knb94	interviewer	Yiu, Wei Si Nic	COHR
21198/zz002knrf0	interviewer	Yiu, Wei Si Nic	COHR
21198/zz00096c9q	interviewee	Yelder, Josephine	COHR
21198/zz002knxbv	interviewer	Young, Sandra	COHR
21198/zz002knx58	interviewer	Young, Sandra	COHR
21198/zz002knx4r	interviewer	Young, Sandra	COHR
21198/zz002kp176	interviewee	Young, Sandra	COHR
21198/zz002knbjr	interviewee	Rudkin, Kaylee	COHR
21198/zz002knbtw	interviewee	Anon, Portia	COHR
21198/zz002knp7x	interviewer	Nguyen, Lillian	COHR
21198/zz002kpqs4	interviewer	Helps, David	COHR
21198/zz002kp1f9	interviewee	Escobar, Constance	COHR
21198/zz002kp07q	interviewee	Gonzalez, Monica	COHR
21198/zz002knms7	interviewee	Weinman, Avery	COHR
21198/zz002kpbst	interviewee	Whited, Craig	COHR
21198/zz002kpn6c	interviewee	Logan, Bonnie	COHR
21198/zz002kpb82	interviewee	Dell, Carole	COHR
21198/zz002c2gmm	interviewee	Rose, Lillian Roybal	COHR
21198/zz0027fc1n	interviewer	Keliiaa, Caitlin	COHR
21198/zz0027fc3p	interviewer	Pimentel, Gabriel	COHR
21198/zz002kfkfw	interviewee	Kojima, Shumyo	COHR
21198/zz002k7j84	interviewee	Mohr, William	COHR
21198/zz002kc3js	interviewee	Kusala Bhikshu	COHR
21198/zz002kfh3r	interviewer	Nicolaides, Becky	COHR
21198/zz002kfh1q	interviewer	Nicolaides, Becky	COHR
21198/zz002kf1ps	interviewer	Kirk, Marionne	COHR
21198/zz002kp67m	interviewer	Alfaro, Mary	COHR
21198/zz002kpj8z	interviewer	Alfaro, Mary	COHR
21198/zz002kp6j8	interviewer	Alfaro, Mary	COHR
21198/zz0008zjst	interviewee	Lloyd, James W.	local
21198/zz000rtg3h	interviewee	Lombardi, John	local
21198/zz000901c7	interviewee	Lovelace, Jonathan	local
21198/zz0008zqpp	interviewee	Machamer, Carolyn E.	local
21198/zz0009dgzp	interviewer	Maestrejuan, Andrea R.	local
21198/zz0009dgs3	interviewer	Maestrejuan, Andrea R.	local
21198/zz0008z7br	interviewer	Maestrejuan, Andrea R.	local
21198/zz0008zwqm	interviewer	Maestrejuan, Andrea R.	local
21198/zz0008zqq6	interviewer	Maestrejuan, Andrea R.	local
21198/zz0008zrb0	interviewer	Maestrejuan, Andrea R.	local
21198/zz0008zt19	interviewer	Maestrejuan, Andrea R.	local
21198/zz0008ztvq	interviewee	Mandell, Daniel	local
21198/zz0008ztw7	interviewee	Mann, Abby	local
21198/zz0008zngm	interviewer	Mason, Karen Anne	local
21198/zz000nmdd8	interviewee	Matthews, Charles H. $q (Charles Hearde), $d 1906-1985	local
21198/zz000rtgd5	interviewer	McHargue, Robert C.	local
21198/zz000rtfpt	interviewer	McHargue, Robert C.	local
21198/zz0008zbzh	interviewee	McWilliams, Carey	local
21198/zz0008zsf1	interviewer	Meldrum, Marcia L.	local
21198/zz0008zrj3	interviewee	Merritt, Ralph Palmer	local
21198/zz0015tr47	interviewee	Mershon, Katharane Edson	local
21198/zz000j43rk	interviewee	Miller, Norman P.	local
21198/zz000rtrd1	interviewer	Mink, James V.	local
21198/zz0015vc3v	interviewer	Mink, James V.	local
21198/zz0008z81k	interviewer	Mink, James V.	local
21198/zz0008znq7	interviewer	Mink, James V.	local
21198/zz0008z7mw	interviewer	Mink, James V.	local
21198/zz0015vc5w	interviewer	Mink, James V.	local
21198/zz0008zx7v	interviewee	Moore, Wanda	local
21198/zz000902kt	interviewee	Morgan, Barbara	local
21198/zz000901h9	interviewee	Morgenstern,Oskar	local
21198/zz0008zcnb	interviewee	Neutra, Dione	local
21198/zz0008zt4v	interviewee	Nikolic-Zugic, Janko	local
21198/zz000902nv	interviewee	Nordland, Gerald J.	local
21198/zz0008zj3g	interviewer	Nunis, Doyce B. Jr	local
21198/zz0008zmr8	interviewer	Nunis, Doyce B. Jr	local
21198/zz0008zg5j	interviewee	Osborne, Mona	local
21198/zz0008zdtd	interviewee	Park, Rosemary	local
21198/zz000980bt	interviewer	Pincus, Robert L.	local
21198/zz0008zmck	interviewee	Poulson, Norris	local
21198/zz0008zsh2	interviewee	Rauscher, Frank III	local
21198/zz0015vsft	interviewee	Redlich, Fredrick C.	local
21198/zz0008zbtf	interviewee	Reher, Sven	local
21198/zz0008zqf2	interviewee	Reilly, Jean Burt	local
21198/zz0008zg83	interviewee	Rogers, Robert A.	local
21198/zz0008zhtv	interviewee	Rose, Augustus S.	local
21198/zz000j43gf	interviewer	Rose, David A.	local
21198/zz000j43zp	interviewer	Rose, David A.	local
21198/zz000j43q2	interviewer	Rose, David A.	local
21198/zz0008zhjq	interviewee	Rosenwein, Sam	local
21198/zz0008zd21	interviewer	Rosten, Leo	local
21198/zz0008zdj8	interviewee	Rudolph, Richard	local
21198/zz0008zpzb	interviewee	Saar, Betye	local
21198/zz0008zr6x	interviewer	Schippers, Donald J.	local
21198/zz0008zx6b	interviewer	Schippers, Donald J.	local
21198/zz0008zphm	interviewee	Schultz, Vera	local
21198/zz0008zf31	interviewee	Seligman, William	local
21198/zz0008z8pd	interviewee	Shanewise, Lenore	local
21198/zz0008zkrs	interviewee	Smith, Maxine Olsen	local
21198/zz000901sf	interviewee	Smith, Oscar	local
21198/zz0008zh1z	interviewer	Smith, Richard Candida	local
21198/zz0008zrqp	interviewer	Smith, Richard Candida	local
21198/zz0008zn6g	interviewer	Smith, Richard Candida	local
21198/zz0008zmxv	interviewer	Smith, Richard Candida	local
21198/zz001633hr	interviewer	Smith, Richard Candida	local
21198/zz0008zzqk	interviewer	Stewart, Jim	local
21198/zz000j440p	interviewee	Storer, Dennis	local
21198/zz000rtgcn	interviewee	Swartz, George	local
21198/zz000901vg	interviewee	Thomas, Lynn	local
21198/zz0008z996	interviewer	Tidwell, Sylvia	local
21198/zz0008z8fs	interviewee	Toch, Lilly	local
21198/zz000990wj	interviewer	Treleven, Dale E.	local
21198/zz0008zkh5	interviewer	Treleven, Dale E.	local
21198/zz0008zvn3	interviewer	Treleven, Dale E.	local
21198/zz0015vsb8	interviewer	Tuchman, Mitch	local
21198/zz000901w0	interviewer	Tuchmayer, Harry	local
21198/zz0009041h	interviewer	Tweedale, Dellene M.	local
21198/zz0015vqzm	interviewer	Vasquez, Carlos	local
21198/zz0008zvf0	interviewer	Vasquez, Carlos	local
21198/zz0008zvbf	interviewer	Vasquez, Carlos	local
21198/zz0008zwg0	interviewer	Vasquez, Carlos	local
21198/zz0008zwnk	interviewer	Vasquez, Carlos	local
21198/zz0008zw39	interviewer	Vasquez, Carlos	local
21198/zz0008zg3h	interviewee	Verrall, Harold E.	local
21198/zz000j3xs7	interviewee	Warren, Stafford L.	local
21198/zz0008zcbp	interviewee	Warren, Stafford L.	local
21198/zz000902qw	interviewer	Weschler, Lawrence	local
21198/zz0008zxfz	interviewer	Weschler, Lawrence	local
21198/zz0008z9w0	authorOfIntroduction	Weschler, Lawrence	local
21198/zz0008zj3g	interviewee	Westergaard, Waldemar	local
21198/zz00097q0b	interviewer	White, Theresa Renee	local
21198/zz0008zs5w	interviewee	Wilkinson, Frank	local
21198/zz0008znbj	interviewee	Wittenburg, Florence Blackman	local
21198/zz0008zm81	interviewee	Woodman, William	local
21198/zz0008zpr7	interviewer	Woods, Clyde	local
21198/zz000j3xpp	interviewer	Wutkee, Winston	local
21198/zz000j3xn5	interviewer	Wutkee, Winston	local
21198/zz0009g01v	interviewer	Yates, Susan Douglass	local
21198/zz002k2zz1	interviewer	Yates, Susan Douglass	local
21198/zz002k3010	interviewer	Yates, Susan Douglass	local
21198/zz0008zwqm	interviewee	Yee, Douglas	local
21198/zz000900ht	interviewee	Zeitlin, Jake	local
21198/zz000990b8	interviewee	Cram, Donald J.	COHR
21198/zz0009gjg9	interviewee	Stoffel, Markus	COHR
21198/zz0009jfvf	interviewee	Carthew, Richard A.	COHR
21198/zz0008zjm7	interviewee	Field, Evelyn Woodroof	COHR
21198/zz000975hc	interviewee	Diamond, Francine	COHR
21198/zz000903z0	interviewee	Ackerman, Rhea C.	local
21198/zz0008zgb4	interviewee	Allard, John	local
21198/zz000903xg	interviewee	Allen, Bennet Mills	local
21198/zz0008zdqv	interviewer	Amsden, Jon	local
21198/zz0008zmhn	interviewee	Argan, Giulio Carlo	local
21198/zz0008zdhr	interviewer	Auping, Michael Graham	local
21198/zz0008ztcg	interviewee	Avery, Tex	local
21198/zz0008zv4b	interviewee	Bane, Tom	local
21198/zz00099r6t	interviewer	Barnett, Teresa	local
21198/zz0008zgg6	interviewer	Basiago, Andrew D.	local
21198/zz000j3xk4	interviewee	Belt, Elmer	local
21198/zz0008zc95	interviewee	Belt, Elmer	local
21198/zz0008zcpv	interviewer	Bertonneau, Thomas	local
21198/zz0008zs6d	interviewee	Bihari, Joseph	local
21198/zz0008ztsp	interviewee	Blaney, Harry French,  $d 1892-1976	LCNAF
21198/zz0008ztfh	interviewee	Blanke, Henry	local
21198/zz0008zjp8	interviewee	Boardman, Lois	local
21198/zz0008zvzr	interviewee	Bookman, Max	local
21198/zz0008zz0q	interviewee	Bozarth, Rene	local
21198/zz0008zg41	interviewee	Bradbury, Ray	local
21198/zz00090374	interviewee	Brewer, Roy	local
21198/zz000j6wq2	interviewer	Brownstein, Bettina Ellen	local
21198/zz000j6ws3	interviewer	Brownstein, Bettina Ellen	local
21198/zz0008zbnv	interviewee	Burke, Yvonne Brathwaite	local
21198/zz0008ztg1	interviewee	Carle, C. E.	local
21198/zz0008z8b7	interviewee	Carpenter, Edwin H.	local
21198/zz002jj86v	interviewer	Ceplair, Larry	local
21198/zz0009fnzj	interviewer	Ceplair, Larry	local
21198/zz00287zmc	interviewer	Ceplair, Larry	local
21198/zz002dx5z2	interviewer	Ceplair, Larry	local
21198/zz0008zjxw	interviewer	Ceplair, Larry	local
21198/zz0008zjzd	interviewer	Ceplair, Larry	local
21198/zz0008zxrm	interviewer	Clayton, Mayme	local
21198/zz0008zxtn	interviewer	Clayton, Mayme	local
21198/zz0009fqnv	interviewer	Cline, Alex	local
21198/zz0008zk4g	interviewee	Conser, Eugene P.	local
21198/zz000903vf	interviewer	Corey, Emily	local
21198/zz0009023k	interviewee	Cornell, Ralph D.	local
21198/zz0008zkmq	interviewer	Cunningham, Craig	local
21198/zz0008zmr8	interviewee	Dace, Catherine	local
21198/zz0015vsb8	interviewee	Dales, Jack	local
21198/zz0008zmfm	interviewee	Davenport, Mary	local
21198/zz0008znpq	interviewer	De Noriega, Taina Rikala	local
21198/zz000rt4s1	interviewer	Deemer, Selden S.	local
21198/zz0008z954	interviewee	Delap, Tony	local
21198/zz00097r3c	interviewee	Gaulke, Cheri	COHR
21198/zz00097r4w	interviewee	Rothman, Stephanie	COHR
21198/zz0015xc06	interviewee	Dibble, Edward F.	local
21198/zz000j3xn5	interviewee	Dickson, Edward A.	local
21198/zz0008zjvv	interviewer	Dixon, Elizabeth I.	local
21198/zz0008zrz9	interviewer	Dixon, Elizabeth I.	local
21198/zz000903qc	interviewer	Dixon, Elizabeth I.	local
21198/zz000904m9	interviewer	Dixon, Elizabeth I.	local
21198/zz00093sqc	interviewer	Dixon, Elizabeth I.	local
21198/zz002ctdwn	interviewer	Dixon, Elizabeth I.	local
21198/zz0008zj1f	interviewee	Dobbs, Ben	local
21198/zz0008zcdq	interviewer	Docter, Richard F.	local
21198/zz0008ztxr	interviewer	Dreiman, Diana	local
21198/zz0008zgj7	interviewee	Driscoll, Alfred H.	local
21198/zz0008zbhs	interviewee	Dunne, George H.	local
21198/zz00090353	interviewer	Duttera, Bonnie	local
21198/zz0008zbmb	interviewer	Edgington, Steven	local
21198/zz0008zj7j	interviewee	Ellis, Robert, $d 1892-1974	LCNAF
21198/zz0008z81k	interviewee	Farrar, Irwin E.	local
21198/zz0008zqs7	interviewee	Fergerson, Cecil	local
21198/zz0008z8g9	interviewee	Feuchtwanger, Marta	local
21198/zz0009010j	interviewer	Friedman, Paul	local
21198/zz00090112	interviewer	Friedman, Paul	local
21198/zz0009014m	interviewer	Friedman, Paul	local
21198/zz0008zf31	interviewer	Furmanovsky, Michael	local
21198/zz0008z8rf	interviewer	Galm, Bernard	local
21198/zz0008zff6	interviewer	Galm, Bernard	local
21198/zz00178h30	interviewer	Galm, Bernard	local
21198/zz000902hs	interviewer	Galm, Bernard	local
21198/zz0008zj61	interviewer	Galm, Bernard	local
21198/zz0008zwvp	interviewer	Galm, Bernard	local
21198/zz0009032j	interviewer	Galm, Bernard	local
21198/zz0008zxbd	interviewer	Galm, Bernard	local
21198/zz0008zb43	interviewer	Galm, Bernard	local
21198/zz0008zd1h	interviewer	Galm, Bernard	local
21198/zz000903c6	interviewer	Gardner, Joel	local
21198/zz0008zb5m	interviewer	Gardner, Joel	local
21198/zz000rwrhg	interviewer	Gardner, Joel	local
21198/zz0009045k	authorOfIntroduction	Gauer, Raymond P.	local
21198/zz0009hpbm	interviewer	Benschoten, William Van	COHR
21198/zz0009htwt	interviewer	Benschoten, William Van	COHR
21198/zz0009jfwz	interviewer	Benschoten, William Van	COHR
21198/zz0015w61v	interviewer	Benschoten, William Van	COHR
21198/zz0015wm25	interviewer	Benschoten, William Van	COHR
21198/zz002k3tfs	interviewer	Benschoten, William Van	COHR
21198/zz00099h8g	interviewee	Williams, Robert M.	COHR
21198/zz0009dbh1	interviewee	Caudy, Michael A.	COHR
21198/zz0009gkdr	interviewee	Goldberg, Jonathan D.	COHR
21198/zz0008zc8n	interviewer	Goodwin, George M.	local
21198/zz0008zjzd	interviewee	Gordon, Donald	local
21198/zz0008zvh1	interviewee	Grant, Allan P.	local
21198/zz0008znf3	interviewee	Green, William Ernest	local
21198/zz0008zb3k	interviewer	Greer, Leslie K.	local
21198/zz0009fp0j	interviewee	Hakes, James K.	local
21198/zz00090133	interviewee	Hall, Peirson	local
21198/zz0008z7vh	interviewee	Hand, Wayland D.	local
21198/zz0008zb5m	interviewee	Harrison, Gilbert A.	local
21198/zz0008zmp7	interviewer	Hathaway, Neil D.	local
21198/zz0008zz8v	interviewer	Herman, Carlotta	local
21198/zz0008zzcd	interviewer	Herman, Carlotta	local
21198/zz0008zvrn	interviewee	Higgs, DeWitt A.	local
21198/zz0008zkvb	interviewer	Holden, Edward A.	local
21198/zz0008zp1c	interviewee	Holt, Jeffrey T.	local
21198/zz0008zdzg	interviewer	Hopkins, Ranford B.	local
21198/zz000nmdd8	authorOfIntroduction	Hopkins, Ranford B.	local
21198/zz0008zpw9	interviewer	Houghton, Kim L.	local
21198/zz0009hvt8	interviewee	Wasco, Wilma	COHR
21198/zz0009jc33	interviewee	Erickson, Mary	COHR
21198/zz000966vk	interviewee	Lim, John	COHR
21198/zz00096mgp	interviewee	Feuer, Margot	COHR
21198/zz000902cq	interviewee	Hunstman-Trout, Mrs. Edward	local
21198/zz00097z9c	interviewer	Isoardi, Steven L.	local
21198/zz00098t7v	interviewer	Isoardi, Steven L.	local
21198/zz00098t6b	interviewer	Isoardi, Steven L.	local
21198/zz00097znj	interviewer	Isoardi, Steven L.	local
21198/zz0008zqbh	interviewer	Isoardi, Steven L.	local
21198/zz0008zqx9	interviewer	Isoardi, Steven L.	local
21198/zz001hfx7d	interviewer	Isoardi, Steven L.	local
21198/zz0008zszs	interviewee	Jackson, Suzanne	local
21198/zz0008zhxd	interviewer	Johnson, Gigi L.	local
21198/zz0008zj61	interviewee	Jones, Edgar A. Jr.	local
21198/zz0008zn6g	interviewee	Kubler, Elizabeth B.	local
21198/zz0008zn70	interviewee	Kubler, George A.	local
21198/zz0008zf73	interviewer	Laskey, Marlene L.	local
21198/zz0008zmqr	interviewer	Laskey, Marlene L.	local
21198/zz0008zq3w	interviewee	Laski, Frank A.	local
21198/zz0008zf4j	interviewee	Laszlo, Paul	local
21198/zz000902d7	interviewee	Lee, S. Charles	local
21198/zz0008zd21	interviewer	Leijonhufvud, Axel	local
21198/zz0008zt19	interviewee	Leong, John M.	local
21198/zz000xd5tq	interviewer	Levin, Elaine	local
21198/zz000s9jt1	interviewee	Burnett, Carl	COHR
21198/zz002k33m7	interviewee	Cline, Nels	LCNAF
21198/zz00097q0b	interviewee	Tobin, Pat	COHR
21198/zz00097xwp	interviewee	Fleischmann, Ernest	COHR
21198/zz00099r6t	interviewee	Strobel, Margaret	COHR
21198/zz0009dgn1	interviewee	Moraes, Carlos T.	COHR
21198/zz0009f4t7	interviewer	Cohen, Helene L.	COHR
21198/zz0009dbv6	interviewer	Cohen, Helene L.	COHR
21198/zz0009dbq4	interviewer	Cohen, Helene L.	COHR
21198/zz0009dccf	interviewer	Cohen, Helene L.	COHR
21198/zz0009dcnk	interviewer	Cohen, Helene L.	COHR
21198/zz0009cm79	interviewer	Cohen, Helene L.	COHR
21198/zz0009f4t7	interviewee	Rogers, Scott W.	COHR
21198/zz00179s7c	interviewee	Matthews, Miriam	LCNAF
21198/zz000rws5s	interviewee	Talney, Marjorie McClellan	COHR
21198/zz0009fp2k	interviewee	Sabersky, Lore	COHR
21198/zz0009g02c	interviewee	Dymally, Mervyn M.	COHR
21198/zz0009ghrz	interviewee	Bonpane, Blase	COHR
21198/zz0009gjcr	interviewee	White, Don	COHR
21198/zz0009jfsd	interviewer	Elkind, Stephen	COHR
21198/zz002hgcm6	interviewer	Collings, Jane	COHR
21198/zz0009fp54	interviewer	Collings, Jane	COHR
21198/zz00099r38	interviewer	Collings, Jane	COHR
21198/zz001bmspc	interviewer	Collings, Jane	COHR
21198/zz002kcnv5	interviewer	Collings, Jane	COHR
21198/zz002kgw9m	interviewer	Collings, Jane	COHR
21198/zz002knt5t	interviewer	Collings, Jane	COHR
21198/zz002kp0s0	interviewer	Collings, Jane	COHR
21198/zz002kp0th	interviewer	Collings, Jane	COHR
21198/zz002kp155	interviewer	Collings, Jane	COHR
21198/zz002kp1jv	interviewer	Collings, Jane	COHR
21198/zz002kp2kv	interviewer	Collings, Jane	COHR
21198/zz002kftpw	interviewer	Collings, Jane	COHR
21198/zz002kn0r1	interviewer	Collings, Jane	COHR
21198/zz002km83m	interviewer	Collings, Jane	COHR
21198/zz0015z39f	interviewer	Collings, Jane	COHR
21198/zz002b0szt	interviewer	Collings, Jane	COHR
21198/zz00293911	interviewer	Collings, Jane	COHR
21198/zz002k7q4g	interviewer	Collings, Jane	COHR
21198/zz002kcrw4	interviewer	Collings, Jane	COHR
21198/zz002kd0tx	interviewer	Collings, Jane	COHR
21198/zz002kcs47	interviewer	Collings, Jane	COHR
21198/zz00096mmr	interviewer	Collings, Jane	COHR
21198/zz00097q4d	interviewee	Hills, Margaret Graham	COHR
21198/zz00097z9c	interviewee	Leon, Ruben	COHR
21198/zz00152bbp	interviewee	Talney, Cecil	COHR
21198/zz00099hf2	interviewer	Bahr, Diana Meyers	COHR
21198/zz002kfgcd	interviewer	Coiner, Constance	COHR
21198/zz002kd0mt	interviewer	Coiner, Constance	COHR
21198/zz00096mmr	interviewee	Hanscom, Marcia	COHR
21198/zz00096k7k	interviewee	Lansford, Ruth	COHR
21198/zz0009gjg9	interviewer	Maestrejuan, Andrea R.	COHR
21198/zz0009hs3f	interviewer	Maestrejuan, Andrea R.	COHR
21198/zz0009hv1c	interviewer	Maestrejuan, Andrea R.	COHR
21198/zz0009hw0b	interviewer	Maestrejuan, Andrea R.	COHR
21198/zz0009dbn3	interviewer	Maestrejuan, Andrea R.	COHR
21198/zz0009dddf	interviewer	Maestrejuan, Andrea R.	COHR
21198/zz0009dgfx	interviewer	Maestrejuan, Andrea R.	COHR
21198/zz0009dggf	interviewer	Maestrejuan, Andrea R.	COHR
21198/zz00161mn5	interviewer	Maestrejuan, Andrea R.	COHR
21198/zz0015wm5q	interviewer	Maestrejuan, Andrea R.	COHR
21198/zz0009chx6	interviewee	Bliska, James B.	COHR
21198/zz0009fzq8	interviewee	Parker, John E.	COHR
21198/zz0009gjsz	interviewee	Bertozzi, Carolyn R.	COHR
21198/zz0009jc33	interviewer	McAlister, Kathleen	COHR
21198/zz002hkgvm	interviewer	Espino, Virginia	COHR
21198/zz002cft9q	interviewer	Espino, Virginia	COHR
21198/zz002cftfs	interviewer	Espino, Virginia	COHR
21198/zz0026v46t	interviewer	Espino, Virginia	COHR
21198/zz002hkcwp	interviewer	Espino, Virginia	COHR
21198/zz002c2gmm	interviewer	Espino, Virginia	COHR
21198/zz002k7q6h	interviewer	Espino, Virginia	COHR
21198/zz002jb72m	interviewer	Espino, Virginia	COHR
21198/zz001d0rgj	interviewer	Stevenson, Alva Moore	COHR
21198/zz00096t6f	interviewer	Stevenson, Alva Moore	COHR
21198/zz001d0rdh	interviewer	Stevenson, Alva Moore	COHR
21198/zz00096c9q	interviewer	Stevenson, Alva Moore	COHR
21198/zz001d0kck	interviewer	Cline, Alex	COHR
21198/zz002kgxh6	interviewer	Cline, Alex	COHR
21198/zz002kmc32	interviewer	Cline, Alex	COHR
21198/zz002kdzd7	interviewer	Cline, Alex	COHR
21198/zz000966vk	interviewer	Cline, Alex	COHR
21198/zz002k7gmb	interviewer	Cline, Alex	COHR
21198/zz002kd0c6	interviewer	Cline, Alex	COHR
21198/zz002b93cd	interviewer	Cline, Alex	COHR
21198/zz002k31m8	interviewer	Cline, Alex	COHR
21198/zz002dktbf	interviewer	Cline, Alex	COHR
21198/zz00096qxv	interviewer	Cline, Alex	COHR
21198/zz00096tjm	interviewer	Benedetti, Joan 	COHR
21198/zz0009d67z	interviewer	Benedetti, Joan 	COHR
21198/zz00096th3	interviewer	Benedetti, Joan 	COHR
21198/zz002k355g	interviewer	Benedetti, Joan 	COHR
21198/zz002k35ck	interviewer	Benedetti, Joan 	COHR
21198/zz0015wm5q	interviewee	Zheng, Yixian	COHR
21198/zz0015wm46	interviewee	Xu, Tian	COHR
21198/zz0015wbzr	interviewer	Frenkel, Karen A.	COHR
21198/zz0015wg06	interviewer	Frenkel, Karen A.	COHR
21198/zz0015wf8v	interviewee	Miller, Earl K.	COHR
21198/zz0015wc9d	interviewee	Hamilton, Bruce A.	COHR
21198/zz0015wg1q	interviewee	Oettgen, Hans C.	COHR
21198/zz0015wg8b	interviewee	Shokat, Kevan M.	COHR
21198/zz0015wm25	interviewee	Waldor, Matthew K.	COHR
21198/zz000j3xrq	interviewer	Wutkee, Winston 	COHR
21198/zz001nf2c2	interviewee	Branch, Geraldine	COHR
21198/zz001nf2k5	interviewee	Branch, Geraldine	COHR
21198/zz0008zpxt	interviewee	Roberts, Sidney	COHR
21198/zz0008ztd0	interviewer	Tusler, Adelaide G.	local
21198/zz000902zh	interviewer	Tusler, Adelaide G.	local
21198/zz000904cp	interviewer	Tusler, Adelaide G.	local
21198/zz001nf20c	interviewer	Brodkin, Karen	COHR
21198/zz0025mwz8	interviewee	Gitt, Robert R.	COHR
21198/zz0025mnrs	interviewee	Garg, Meena	COHR
21198/zz002938x0	interviewee	Manning, Lynn	COHR
21198/zz0025mnmq	interviewee	Ananth, Kamala	COHR
21198/zz000s6fkm	interviewee	Sunoo, H. Cooke	COHR
21198/zz0013x5wx	interviewer	Greene, Sean	COHR
21198/zz001jmk0m	interviewee	Dudley, Miriam	COHR
21198/zz002b0sv8	interviewee	Barker, Bob	COHR
21198/zz0025n7jb	interviewee	Donnelly, Paula	COHR
21198/zz0029390h	interviewee	Leong, Page	COHR
21198/zz0025mnwv	interviewer	Hampapur, Veena	COHR
21198/zz001nw2cw	interviewer	Hampapur, Veena	COHR
21198/zz002c2dx9	interviewee	Gluck, Sherna	COHR
21198/zz002dj5z4	interviewee	Li, Chi	COHR
21198/zz002hgcfm	interviewee	Simpson, Eugene	COHR
21198/zz0008ztm3	interviewee	Freleng, Friz	COHR
21198/zz002ddfxp	interviewee	Tannenbaum, Judith	COHR
21198/zz0027fc25	interviewee	Renee (pseudonym)	COHR
21198/zz002ddfz6	interviewee	Tobola, Deborah	COHR
21198/zz002ddfxp	interviewer	Aoki, Kyoko	COHR
21198/zz0028tczz	interviewee	Walker, Bernita	COHR
21198/zz002c2dx9	interviewer	McKibben, Susan	COHR
21198/zz0028tczz	interviewer	Spencer-Walters, Dayo	COHR
21198/zz00294kt7	interviewee	Willmond, Catherine	COHR
