ARK	TYPE	VALUE	SOURCE
21198/zz0009dcm2	OPAC	4233092	
21198/zz00099r6t	OPAC	5375210	
21198/zz0009ck69	OPAC	4663020	
21198/zz0008z8b7	OPAC	709584	
21198/zz0008zdcp	OPAC	2221116	
21198/zz0008zdj8	OPAC	2976706	
21198/zz0008zfbn	OPAC	1721001	
21198/zz0008z8d8	OPAC	462319	
21198/zz0008z8qx	OPAC	462227	
21198/zz0008z8rf	OPAC	2221440	
21198/zz0008zjcm	OPAC	4233532	
21198/zz0008zf8m	OPAC	3649261	
21198/zz0008zjqs	OPAC	964611	
21198/zz0008zkmq	OPAC	964287	
21198/zz0008zbmb	OPAC	462340	
21198/zz0008zfqb	OPAC	2221406	
21198/zz0008zpw9	OPAC	4233329	
21198/zz0008zmkp	OPAC	4233946	
21198/zz0008z9rx	OPAC	2221412	
21198/zz0008zkh5	OPAC	4233737	
21198/zz0008zh72	OPAC	4234033	
21198/zz0008zjzd	OPAC	1470602	
21198/zz0008zmfm	OPAC	964613	
21198/zz0008ztbz	OPAC	462203	
21198/zz0008ztvq	OPAC	2221118	
21198/zz0008zbg8	OPAC	964608	
21198/zz0008zh93	OPAC	709467	
21198/zz0008z7br	OPAC	2221007	
21198/zz0008zp5f	OPAC	2470302	
21198/zz0008zn2d	OPAC	1470746	
21198/zz0008znh4	OPAC	2722746	
21198/zz0008zqh3	OPAC	1217858	
21198/zz0008zqn5	OPAC	462196	
21198/zz0008zsh2	OPAC	4233646	
21198/zz0008zsx8	OPAC	4233550	
21198/zz0008zt0s	OPAC	4233122	
21198/zz0008z8nw	OPAC	1217916	
21198/zz0008zv5v	OPAC	2723030	
21198/zz0008zdhr	OPAC	1972960	
21198/zz0008ztr5	OPAC	1973006	
21198/zz0008znf3	OPAC	1470667	
21198/zz0008zhrt	OPAC	1973099	
21198/zz0008zjp8	OPAC	709410	
21198/zz0009061g	OPAC	1470612	
21198/zz00090641	OPAC	2722734	
21198/zz0008zc0h	OPAC	3649255	
21198/zz0008zc74	OPAC	2221342	
21198/zz0008zghq	OPAC	2221374	
21198/zz0008zgvw	OPAC	3222193	
21198/zz0008zh30	OPAC	3467160	
21198/zz0008zhgp	OPAC	4233848	
21198/zz0008zj61	OPAC	4233223	
21198/zz0008zkf4	OPAC	4233244	
21198/zz0008zkgn	OPAC	964547	
21198/zz0008zkq8	OPAC	1470672	
21198/zz0008zmr8	OPAC	964597	
21198/zz0008zn5z	OPAC	2221332	
21198/zz0008zs9z	OPAC	4233470	
21198/zz0008ztd0	OPAC	1217926	
21198/zz00090421	OPAC	462155	
21198/zz0008zdxz	OPAC	3222407	
21198/zz0008zrvr	OPAC	4233826	
21198/zz0008zm1d	OPAC	462287	
21198/zz0008zphm	OPAC	4233746	
21198/zz0008zq5x	OPAC	4233994	
21198/zz0008zmj5	OPAC	4233849	
21198/zz0008zmxv	OPAC	2470452	
21198/zz0008z7c8	OPAC	964166	
21198/zz0008z7jv	OPAC	2976802	
21198/zz0008zch8	OPAC	1720732	
21198/zz0008zcjs	OPAC	1217979	
21198/zz0008zcdq	OPAC	964599	
21198/zz0008zd00	OPAC	1470684	
21198/zz00152b6m	OPAC	4433051	
21198/zz001633hr	OPAC	2221430	
21198/zz0015wcsn	OPAC	5232953	
21198/zz0008zdsw	local	243	
21198/zz0008z8wh	local	138	
21198/zz0008zb01	local	169	
21198/zz0008zfn9	local	267	
21198/zz0008zfwx	local	273	
21198/zz0008zg41	local	28	
21198/zz0008zx07	local	639	
21198/zz000905jr	local	S026	
21198/zz000905k8	local	S027	
21198/zz000905ms	local	S028	
21198/zz0015xbxp	local	653	
21198/zz0015xdw4	local	219	
21198/zz0015vqx3	local	624	
21198/zz0008zgg6	local	289	
21198/zz0008z9h9	local	154	
21198/zz0008z9w0	local	166	
21198/zz0008zt9f	local	56	
21198/zz0008ztvq	local	581	
21198/zz0008zv8d	local	592	
21198/zz0008zvs5	local	605	
21198/zz0008zw8w	local	618	
21198/zz0008zpj4	local	446	
21198/zz0008z7br	local	630	
21198/zz0008zp5f	local	436	
21198/zz0008zrsq	local	505	
21198/zz0008zt4v	local	541	
21198/zz0008zq3w	local	460	
21198/zz0008zsn4	local	529	
21198/zz0008z7qf	local	107	
21198/zz0008zsbg	local	52	
21198/zz000904j8	local	96	
21198/zz0008zjb3	local	336	
21198/zz0008ztt6	local	580	
21198/zz0008zqmn	local	474	
21198/zz0008zmb2	local	389	
21198/zz0008zmnq	local	397	
21198/zz0008zn0c	local	405	
21198/zz0008zqdj	local	469	
21198/zz0008z92k	local	142	
21198/zz0008z9tz	local	164	
21198/zz0008zjd4	local	338	
21198/zz0008zk92	local	361	
21198/zz00090620	local	S041	
21198/zz0009063h	local	S042	
21198/zz0008zqws	local	481	
21198/zz0008zs5w	local	515	
21198/zz0008z7f9	local	10	
21198/zz0008z7gt	local	100	
21198/zz0008zcbp	local	204	
21198/zz000902j9	local	762	
21198/zz0008zgtc	local	298	
21198/zz0008zh4h	local	304	
21198/zz0008zj61	local	332	
21198/zz0008zk50	local	358	
21198/zz0008zmck	local	39	
21198/zz0008zmqr	local	399	
21198/zz0008zmr8	local	4	
21198/zz0008zhq9	local	32	
21198/zz0008zrqp	local	503	
21198/zz0008zrw8	local	508	
21198/zz0008zs9z	local	519	
21198/zz0008zspn	local	53	
21198/zz0008zt7d	local	544	
21198/zz0008zwt5	local	634	
21198/zz0008zwvp	local	635	
21198/zz0008zx28	local	640	
21198/zz0009009q	local	70	
21198/zz000902b6	local	756	
21198/zz0009032j	local	776	
21198/zz00090353	local	779	
21198/zz000903rw	local	794	
21198/zz0009041h	local	82	
21198/zz000904fq	local	93	
21198/zz0008zz17	local	666	
21198/zz0008zn3x	local	408	
21198/zz0008zpqq	local	450	
21198/zz0008znn6	local	422	
21198/zz0008znpq	local	423	
21198/zz0008z7rz	local	108	
21198/zz0008zd9n	local	230	
21198/zz0008z8sz	local	135	
21198/zz0008z8tg	local	136	
21198/zz000x6d1h	local	733	
21198/zz0008zcjs	local	21	
21198/zz0008zbvz	local	192	
21198/zz0008z7z2	local	113	
21198/zz0008zd00	local	222	
21198/zz000900ht	local	705	
21198/zz00090002	local	692	
21198/zz0009001k	local	693	
21198/zz000900d8	local	702	
21198/zz002jxzdj	mp4	21198-zz002jxzdj	
21198/zz002jxzh3	mp4	21198-zz002jxzh3	
21198/zz002jxzn5	mp4	21198-zz002jxzn5	
21198/zz002jxzrq	mp4	21198-zz002jxzrq	
21198/zz002k7p82	mp4	21198-zz002k7p82	
21198/zz002jxzq6	mp4	21198-zz002jxzq6	
21198/zz0015vsd9	OPAC	1470668	
21198/zz0015vsft	OPAC	4233651	
21198/zz000rws69	OPAC	4433051	
21198/zz000rws1q	OPAC	4433051	
21198/zz000rwrsm	OPAC	4433051	
21198/zz000j43tm	OPAC	2723091	
21198/zz00097xwp	OPAC	5047722	
21198/zz0009htzv	OPAC	4432948	
21198/zz0009hv0v	OPAC	5230425	
21198/zz0009dgwn	OPAC	4663040	
21198/zz0009jc6n	OPAC	4433116	
21198/zz0009jh10	OPAC	4857415	
21198/zz0009jc4m	OPAC	4433116	
21198/zz0009hv1c	OPAC	5302340	
21198/zz0009jc54	OPAC	4433116	
21198/zz0009jc33	OPAC	4433116	
21198/zz00099h7z	OPAC	5263594	
21198/zz0009dbmk	OPAC	4432937	
21198/zz0009dcdz	OPAC	4432938	
21198/zz0009ddgg	OPAC	4663037	
21198/zz0009dbv6	OPAC	4436812	
21198/zz0009dggf	OPAC	4233368	
21198/zz000990b8	OPAC	4236184	
21198/zz00098tzq	OPAC	5351355	
21198/zz00099hc1	OPAC	5375226	
21198/zz0008zcnb	OPAC	2470341	
21198/zz0008zdrc	OPAC	3222185	
21198/zz0008zdfq	OPAC	2221353	
21198/zz0008zdpb	OPAC	462321	
21198/zz000j3xk4	OPAC	1470586	
21198/zz0008zb3k	OPAC	2722865	
21198/zz0008zff6	OPAC	2976684	
21198/zz0008zfpt	OPAC	1217847	
21198/zz0008zftw	OPAC	1973107	
21198/zz0008zbrd	OPAC	1972978	
21198/zz0008zgcn	OPAC	1972928	
21198/zz0008z9h9	OPAC	1972950	
21198/zz0008zc11	OPAC	2221115	
21198/zz0008zsmm	OPAC	4230419	
21198/zz0008zq3w	OPAC	1973066	
21198/zz0008zqpp	OPAC	2221100	
21198/zz0008zqq6	OPAC	462308	
21198/zz0008zrb0	OPAC	1217956	
21198/zz0008zsrp	OPAC	4233309	
21198/zz0008zswr	OPAC	4233554	
21198/zz0008zt6w	OPAC	4233974	
21198/zz0008z8jb	OPAC	2722983	
21198/zz0008ztcg	OPAC	462268	
21198/zz0008ztfh	OPAC	709386	
21198/zz0008ztp4	OPAC	1720569	
21198/zz0008z9f8	OPAC	1720709	
21198/zz0008zfxf	OPAC	709352	
21198/zz0008zr3c	OPAC	4234050	
21198/zz0008z933	OPAC	709524	
21198/zz0009065j	OPAC	2470431	
21198/zz000901qd	OPAC	964579	
21198/zz0008zgrb	OPAC	1470590	
21198/zz0008znjn	OPAC	1720527	
21198/zz0008zpfk	OPAC	462131	
21198/zz0008zrw8	OPAC	4233308	
21198/zz0008zt8x	OPAC	1470683	
21198/zz0009045k	OPAC	1720473	
21198/zz0009049n	OPAC	1973077	
21198/zz000904hr	OPAC	2220994	
21198/zz0008zh51	OPAC	1720518	
21198/zz0008znrr	OPAC	4233975	
21198/zz0008zm2x	OPAC	4233138	
21198/zz0008zpnp	OPAC	3222415	
21198/zz0008znpq	OPAC	4233800	
21198/zz0008zmm6	OPAC	2470464	
21198/zz0008zm4z	OPAC	2723002	
21198/zz0008z7rz	OPAC	2470260	
21198/zz0008z8sz	OPAC	3649378	
21198/zz0008z7hb	OPAC	1973011	
21198/zz0008zcgr	OPAC	1720402	
21198/zz0008zcmt	OPAC	2221352	
21198/zz0008zb43	OPAC	1720594	
21198/zz0008zd7m	OPAC	2723138	
21198/zz0015tr47	OPAC	1217920	
21198/zz0015wc0r	OPAC	4663022	
21198/zz0015wm46	OPAC	4436807	
21198/zz0027dkkc	oclc	857855916	
21198/zz000rtg9m	callNo	1217913	
21198/zz0015vc4c	local	84	
21198/zz0008zfms	local	266	
21198/zz0008z8ht	local	128	
21198/zz0008z9bq	local	15	
21198/zz0008zb22	local	170	
21198/zz0008zb3k	local	171	
21198/zz0008zb9p	local	178	
21198/zz0008zkmq	local	37	
21198/zz0008zfpt	local	268	
21198/zz0008zpw9	local	455	
21198/zz0008zqf2	local	47	
21198/zz0008zqv8	local	480	
21198/zz0008zbqw	local	189	
21198/zz0008zgb4	local	285	
21198/zz0008zgfp	local	288	
21198/zz0008zx3s	local	641	
21198/zz000905pt	local	S030	
21198/zz000902rd	local	768	
21198/zz0008zkdm	local	364	
21198/zz0008zc11	local	197	
21198/zz0008zjwc	local	350	
21198/zz0008zk8j	local	360	
21198/zz0008zqrq	local	478	
21198/zz0008ztcg	local	569	
21198/zz0008zvtp	local	606	
21198/zz0008zwcf	local	620	
21198/zz0008zw7c	local	617	
21198/zz0008zvcz	local	595	
21198/zz0008zbkt	local	185	
21198/zz0008zstq	local	533	
21198/zz0008zn2d	local	407	
21198/zz0008znh4	local	419	
21198/zz0008zqn5	local	475	
21198/zz0008zr8z	local	491	
21198/zz0008zrhk	local	499	
21198/zz0008zs4c	local	514	
21198/zz0008zswr	local	535	
21198/zz0008zsx8	local	536	
21198/zz0008zt3b	local	540	
21198/zz000901bq	local	73	
21198/zz0008ztsp	local	58	
21198/zz0008z9z1	local	168	
21198/zz0008ztg1	local	571	
21198/zz0008ztp4	local	577	
21198/zz0008zmg4	local	392	
21198/zz0008zhk7	local	316	
21198/zz0008zrg2	local	498	
21198/zz0008zs6d	local	516	
21198/zz0008znc2	local	415	
21198/zz0008zj7j	local	333	
21198/zz0008zj82	local	334	
21198/zz0008zpb1	local	440	
21198/zz0008zdvx	local	245	
21198/zz0008zrp5	local	502	
21198/zz0008zk6h	local	359	
21198/zz000905zz	local	S038	
21198/zz0008zx8c	local	646	
21198/zz000901qd	local	74	
21198/zz0008zh2g	local	302	
21198/zz0008zh6j	local	306	
21198/zz0008zhf5	local	312	
21198/zz0008zjg5	local	34	
21198/zz0008zkf4	local	365	
21198/zz0008zrr6	local	504	
21198/zz0008zrxs	local	509	
21198/zz0008zt8x	local	55	
21198/zz0008zvk2	local	60	
21198/zz0008zwxq	local	637	
21198/zz0008zxdf	local	65	
21198/zz0008zz59	local	67	
21198/zz000900sz	local	714	
21198/zz0009029p	local	755	
21198/zz000902nv	local	765	
21198/zz000902wg	local	771	
21198/zz0009034k	local	778	
21198/zz00090374	local	780	
21198/zz0009038n	local	781	
21198/zz000903k9	local	79	
21198/zz000903z0	local	80	
21198/zz000904ks	local	97	
21198/zz000904nt	local	99	
21198/zz0008zgns	local	293	
21198/zz0008zrd1	local	495	
21198/zz0008zphm	local	445	
21198/zz0008zq5x	local	462	
21198/zz0008zpzb	local	457	
21198/zz0008zszs	local	537	
21198/zz0008zndk	local	416	
21198/zz0008zm60	local	385	
21198/zz0008zbnv	local	187	
21198/zz0008zcqc	local	214	
21198/zz0008zc4k	local	2	
21198/zz0008z7sg	local	109	
21198/zz0008zd84	local	23	
21198/zz0008zdb5	local	231	
21198/zz0015xc06	local	655	
21198/zz0008zzcd	local	675	
21198/zz00090023	local	694	
21198/zz0008zzt4	local	688	
21198/zz00090044	local	696	
21198/zz00090175	local	727	
21198/zz000901mv	local	737	
21198/zz002jxzc1	mp4	21198-zz002jxzc1	
21198/zz002jxzpp	mp4	21198-zz002jxzpp	
21198/zz002jz07w	mp4	21198-zz002jz07w	
21198/zz002jz25t	mp4	21198-zz002jz25t	
21198/zz002jz28c	mp4	21198-zz002jz28c	
21198/zz002jz08d	mp4	21198-zz002jz08d	
21198/zz0013zgs5	OPAC	2723063	
21198/zz000j3xn5	OPAC	1470586	
21198/zz000rws27	OPAC	4433051	
21198/zz000rwrvn	OPAC	4433051	
21198/zz000rwrz6	OPAC	4433051	
21198/zz00097zqk	OPAC	3222602	
21198/zz000rtfsc	OPAC	1217913	
21198/zz00175s83	OPAC	462190	
21198/zz000rtfvd	OPAC	1217913	
21198/zz000j43n1	OPAC	2723091	
21198/zz000j43x5	OPAC	2723091	
21198/zz000rtfzz	OPAC	1217913	
21198/zz000j442q	OPAC	2723091	
21198/zz0009910k	OPAC	4433054	
21198/zz0009jfvf	OPAC	4663034	
21198/zz0009hts8	OPAC	5232955	
21198/zz0009dgx5	OPAC	4233647	
21198/zz00099h6f	OPAC	4236836	
21198/zz0009dbq4	OPAC	4432935	
21198/zz0009dbpm	OPAC	4663024	
21198/zz0009dcj1	OPAC	4432936	
21198/zz0009dcz7	OPAC	4233167	
21198/zz0009dgrk	OPAC	4663032	
21198/zz0009dckj	OPAC	4237318	
21198/zz0009dgcw	OPAC	4663041	
21198/zz0009cjkh	OPAC	4230408	
21198/zz0009cm58	OPAC	4432950	
21198/zz000990v1	OPAC	4436662	
21198/zz0009cm4r	OPAC	4663023	
21198/zz00098x4r	OPAC	4236119	
21198/zz00098x6s	OPAC	4433074	
21198/zz00098x79	OPAC	4433075	
21198/zz00097q0b	OPAC	5331680	
21198/zz00096p6h	OPAC	4433115	
21198/zz0008z844	OPAC	462258	
21198/zz0008z865	OPAC	2722956	
21198/zz0008z87p	OPAC	709572	
21198/zz0008zdm9	OPAC	1470494	
21198/zz0008zdsw	OPAC	1720480	
21198/zz0008zdwf	OPAC	3222183	
21198/zz0008z8fs	OPAC	3222542	
21198/zz0008zf2h	OPAC	2221320	
21198/zz0008zb7n	OPAC	2976670	
21198/zz0008zb9p	OPAC	2220990	
21198/zz0008zbpc	OPAC	4233963	
21198/zz0008zg1g	OPAC	2976762	
21198/zz0008zg41	OPAC	709450	
21198/zz000905jr	OPAC	709375	
21198/zz00178h0f	OPAC	1217913	
21198/zz0008zkjp	OPAC	3222539	
21198/zz0008znbj	OPAC	4234015	
21198/zz0008zpj4	OPAC	1470731	
21198/zz0008zkvb	OPAC	1217931	
21198/zz0008zrsq	OPAC	2221080	
21198/zz0008zrt7	OPAC	2221372	
21198/zz0008zstq	OPAC	4233525	
21198/zz0008zmzc	OPAC	1217975	
21198/zz0008zp1c	OPAC	1720496	
21198/zz0008zqgk	OPAC	4233757	
21198/zz0008zsjk	OPAC	4233055	
21198/zz0008zd5k	OPAC	709496	
21198/zz0008z81k	OPAC	1218059	
21198/zz0008zp9h	OPAC	1720758	
21198/zz0008zg62	OPAC	1973106	
21198/zz0008ztg1	OPAC	709580	
21198/zz0008ztj2	OPAC	964571	
21198/zz0008zmg4	OPAC	2221414	
21198/zz0008zhk7	OPAC	964530	
21198/zz0008zmwb	OPAC	964486	
21198/zz0008zpd2	OPAC	3649281	
21198/zz0008z92k	OPAC	709360	
21198/zz0008zqdj	OPAC	4232994	
21198/zz0008z90j	OPAC	462200	
21198/zz0008zk4g	OPAC	964513	
21198/zz0008zc8n	OPAC	1470534	
21198/zz0008zc95	OPAC	462352	
21198/zz0008zgqt	OPAC	1972966	
21198/zz0008zgsv	OPAC	2221486	
21198/zz0008zgtc	OPAC	4233327	
21198/zz0008zgxx	OPAC	1973008	
21198/zz0008zh6j	OPAC	4233343	
21198/zz0008zjkq	OPAC	462257	
21198/zz0008zk50	OPAC	1470600	
21198/zz0008zkwv	OPAC	1720391	
21198/zz0008zmd3	OPAC	4233258	
21198/zz0008znk5	OPAC	1470617	
21198/zz0008znxb	OPAC	1217909	
21198/zz0008zq2c	OPAC	2470288	
21198/zz0008zqtr	OPAC	1218080	
21198/zz0008zs09	OPAC	4233159	
21198/zz0008zs8f	OPAC	4233121	
21198/zz0008zzj0	OPAC	964639	
21198/zz000903xg	OPAC	462174	
21198/zz0008zn3x	OPAC	2976920	
21198/zz0008zpkn	OPAC	1972975	
21198/zz0008zrd1	OPAC	4234004	
21198/zz0008zpqq	OPAC	4233113	
21198/zz0008zmhn	OPAC	462221	
21198/zz0008znn6	OPAC	4233131	
21198/zz0008zp7g	OPAC	1470464	
21198/zz0008zqs7	OPAC	1218073	
21198/zz0008zbnv	OPAC	709523	
21198/zz0008zcbp	OPAC	3467197	
21198/zz0008zbtf	OPAC	2723053	
21198/zz0008zbvz	OPAC	1217960	
21198/zz0008zc32	OPAC	3467223	
21198/zz0008z7z2	OPAC	3649312	
21198/zz0008zd42	OPAC	3649266	
21198/zz0008zd84	OPAC	2976869	
21198/zz0015vgm2	OPAC	1973128	
21198/zz00152bbp	OPAC	4433051	
21198/zz0015wm3p	OPAC	4436810	
21198/zz0015xdw4	OPAC	4233922	
21198/zz00162xkx	OPAC	964167	
21198/zz0008zj1f	oclc	36836826	
21198/zz002kpzgv	callNo	050120231200	
21198/zz0015vscs	local	444	
21198/zz0015vsd9	local	435	
21198/zz000nmdd8	local	176	
21198/zz0008z8d8	local	125	
21198/zz0008z8g9	local	127	
21198/zz0008z8kv	local	13	
21198/zz0008z8v0	local	137	
21198/zz0008zf52	local	254	
21198/zz0008zb64	local	174	
21198/zz0008zfrv	local	27	
21198/zz0008zfsc	local	270	
21198/zz0008zqk4	local	473	
21198/zz0008zg1g	local	277	
21198/zz0008zg9m	local	284	
21198/zz000905rv	local	S032	
21198/zz000905vd	local	S035	
21198/zz000902pc	local	766	
21198/zz0008zxwp	local	662	
21198/zz0008zkrs	local	373	
21198/zz0008zhzx	local	326	
21198/zz0008zj0x	local	327	
21198/zz0008zh72	local	307	
21198/zz0008zhtv	local	322	
21198/zz0008zs2b	local	512	
21198/zz0008zv7w	local	591	
21198/zz0008zvrn	local	604	
21198/zz0008zw18	local	611	
21198/zz0008zwg0	local	623	
21198/zz0008zw2s	local	612	
21198/zz0008zpvs	local	454	
21198/zz0008zwqm	local	631	
21198/zz0008zp1c	local	432	
21198/zz0008zq1v	local	459	
21198/zz0008zqgk	local	470	
21198/zz0008zqh3	local	471	
21198/zz0008zr2v	local	486	
21198/zz0008zr9g	local	492	
21198/zz0008zs7x	local	517	
21198/zz0008zsrp	local	531	
21198/zz0008zt5c	local	542	
21198/zz0008zm0w	local	38	
21198/zz0008zt2t	local	54	
21198/zz0008zzw5	local	69	
21198/zz0008zg62	local	281	
21198/zz0008zj2z	local	329	
21198/zz0008zj5h	local	331	
21198/zz0008z9dr	local	151	
21198/zz0008z9sf	local	163	
21198/zz0008z975	local	147	
21198/zz0008zj9k	local	335	
21198/zz0008zjm7	local	343	
21198/zz00090662	local	S045	
21198/zz000906d5	local	S052	
21198/zz0008zr5d	local	489	
21198/zz0008zc95	local	203	
21198/zz0008zxfz	local	650	
21198/zz000900nw	local	71	
21198/zz00090222	local	749	
21198/zz0008zgm8	local	292	
21198/zz0008zgp9	local	294	
21198/zz0008zhbm	local	31	
21198/zz0008zhgp	local	313	
21198/zz0008zhn8	local	318	
21198/zz0008zhvc	local	323	
21198/zz0008zjhp	local	340	
21198/zz0008zm3f	local	382	
21198/zz0008znmp	local	421	
21198/zz0008znq7	local	424	
21198/zz0008zq2c	local	46	
21198/zz0008zr1b	local	485	
21198/zz0008zrkm	local	50	
21198/zz000902g8	local	760	
21198/zz00090332	local	777	
21198/zz0009027n	local	753	
21198/zz000903dq	local	785	
21198/zz000903sd	local	795	
21198/zz00090463	local	87	
21198/zz000904cp	local	91	
21198/zz0008zxzq	local	664	
21198/zz000901jt	local	735	
21198/zz000901sf	local	741	
21198/zz0008zdxz	local	247	
21198/zz0008zm1d	local	380	
21198/zz0008zpkn	local	447	
21198/zz0008zm9j	local	388	
21198/zz0008znts	local	427	
21198/zz0008zqs7	local	479	
21198/zz0008zngm	local	418	
21198/zz000906fp	local	S053	
21198/zz000906kr	local	S057	
21198/zz0008zb43	local	172	
21198/zz0008z7jv	local	102	
21198/zz0008z7nd	local	105	
21198/zz0008z7px	local	106	
21198/zz0008zcc6	local	205	
21198/zz0008zcsd	local	216	
21198/zz0008z7vh	local	110	
21198/zz0008zd1h	local	223	
21198/zz0008zd42	local	226	
21198/zz0008zd7m	local	229	
21198/zz0015z6wp	local	770	
21198/zz00162wt2	local	12	
21198/zz0008zzgz	local	678	
21198/zz0008zz6t	local	670	
21198/zz0008zz7b	local	671	
21198/zz000900b7	local	700	
21198/zz000900mc	local	709	
21198/zz000900pd	local	711	
21198/zz0009016n	local	726	
21198/zz002jxzgk	mp4	21198-zz002jxzgk	
21198/zz002jxz8g	mp4	21198-zz002jxz8g	
21198/zz002k7pg5	mp4	21198-zz002k7pg5	
21198/zz002k7p61	mp4	21198-zz002k7p61	
21198/zz002jz2bd	mp4	21198-zz002jz2bd	
21198/zz000980bt	OPAC	2221049	
21198/zz000j3xq6	OPAC	1470586	
21198/zz000j43k0	OPAC	2723091	
21198/zz000rwrr3	OPAC	4433051	
21198/zz000rws7t	OPAC	4433051	
21198/zz000rwrxp	OPAC	4433051	
21198/zz000j3xpp	OPAC	1470586	
21198/zz00097zsm	OPAC	3222602	
21198/zz000rtfpt	OPAC	1217913	
21198/zz000rtfrv	OPAC	1217913	
21198/zz000rtg0z	OPAC	1217913	
21198/zz000rtgd5	OPAC	1217913	
21198/zz000rtftw	OPAC	1217913	
21198/zz000rtg3h	OPAC	1217913	
21198/zz000rtgfp	OPAC	1217913	
21198/zz000j43zp	OPAC	2723091	
21198/zz000rtfqb	OPAC	1217913	
21198/zz000rtfxf	OPAC	1217913	
21198/zz00098099	OPAC	2221049	
21198/zz000j43gf	OPAC	2723091	
21198/zz000j43q2	OPAC	2723091	
21198/zz00099qjh	OPAC	5375215	
21198/zz0009hw0b	OPAC	4237005	
21198/zz0009f59z	OPAC	4432943	
21198/zz0009jc12	OPAC	4433116	
21198/zz0009jdtf	OPAC	4433116	
21198/zz0009jc2k	OPAC	4433116	
21198/zz0009g00b	OPAC	5752159	
21198/zz0009f55w	OPAC	4237003	
21198/zz0009f4vr	OPAC	4663021	
21198/zz00099h8g	OPAC	5263596	
21198/zz0009dgtm	OPAC	4663031	
21198/zz00097q3w	OPAC	5644665	
21198/zz00097xfz	OPAC	4787486	
21198/zz00097znj	OPAC	5644672	
21198/zz00098x58	OPAC	4433072	
21198/zz0009909r	OPAC	4433515	
21198/zz000990x2	OPAC	5263590	
21198/zz000991br	OPAC	4236852	
21198/zz0009chzq	OPAC	4432949	
21198/zz0008z823	OPAC	2976939	
21198/zz0008z8wh	OPAC	3222355	
21198/zz0008zf4j	OPAC	1973069	
21198/zz0008zfc5	OPAC	2221416	
21198/zz0008zbb6	OPAC	1720413	
21198/zz0008zg83	OPAC	2976666	
21198/zz0008zgb4	OPAC	462172	
21198/zz0008zks9	OPAC	4233132	
21198/zz0008zk1x	OPAC	4233304	
21198/zz0008zt9f	OPAC	3222434	
21198/zz0008ztw7	OPAC	2221123	
21198/zz0008zbkt	OPAC	2723036	
21198/zz0008zr4w	OPAC	1217799	
21198/zz0008zrfj	OPAC	462136	
21198/zz0008zhc4	OPAC	1470423	
21198/zz0008zwqm	OPAC	3649334	
21198/zz0008zn4f	OPAC	1973070	
21198/zz0008zq4d	OPAC	1470673	
21198/zz0008zq7z	OPAC	709509	
21198/zz0008zs3v	OPAC	1720495	
21198/zz0008ztnm	OPAC	1720525	
21198/zz0008zv08	OPAC	3222349	
21198/zz0008zq6f	OPAC	4233702	
21198/zz0008zq0b	OPAC	4230424	
21198/zz0008znts	OPAC	4233445	
21198/zz0008z9sf	OPAC	2497058	
21198/zz0008z9tz	OPAC	2976870	
21198/zz0008zqx9	OPAC	4234030	
21198/zz0008zqzt	OPAC	4233313	
21198/zz0008z94m	OPAC	709538	
21198/zz0008z996	OPAC	1218030	
21198/zz0008zj9k	OPAC	709586	
21198/zz0008zk6h	OPAC	1470597	
21198/zz0008zqws	OPAC	4233956	
21198/zz0008zh2g	OPAC	4233771	
21198/zz0008zj1f	OPAC	1217835	
21198/zz0008zj3g	OPAC	3467242	
21198/zz0008zjg5	OPAC	709537	
21198/zz0008zjnr	OPAC	1218081	
21198/zz0008zqc1	OPAC	4233226	
21198/zz0008zrz9	OPAC	709434	
21198/zz0008zxdf	OPAC	1470435	
21198/zz0009009q	OPAC	462261	
21198/zz000904g7	OPAC	3649330	
21198/zz0008zndk	OPAC	462130	
21198/zz0008zpcj	OPAC	1973075	
21198/zz0008zd9n	OPAC	709456	
21198/zz0008z7mw	OPAC	1720739	
21198/zz0008z7sg	OPAC	1217853	
21198/zz0008z7t0	OPAC	3222194	
21198/zz00152b4k	OPAC	709570	
21198/zz00162wt2	OPAC	2722956	
21198/zz00097z17	OPAC	4433158	
21198/zz0008z886	local	121	
21198/zz0008z89q	local	122	
21198/zz0008z8b7	local	123	
21198/zz0008zdj8	local	237	
21198/zz0008zfbn	local	259	
21198/zz0008zjcm	local	337	
21198/zz0008z8zj	local	14	
21198/zz0008zf8m	local	257	
21198/zz0008zfgq	local	262	
21198/zz0008zfh7	local	263	
21198/zz0008zjr9	local	347	
21198/zz0008zbsx	local	190	
21198/zz0008zg0z	local	276	
21198/zz0008zg20	local	278	
21198/zz000905wx	local	S036	
21198/zz000905xf	local	S037	
21198/zz0015xbz6	local	654	
21198/zz0008zgj7	local	290	
21198/zz0008zgkr	local	291	
21198/zz000902qw	local	767	
21198/zz000902sx	local	769	
21198/zz0008z9nc	local	159	
21198/zz0008zktt	local	375	
21198/zz0008zsmm	local	528	
21198/zz0008zv9x	local	593	
21198/zz0008zv1s	local	586	
21198/zz0008zv29	local	587	
21198/zz0008zvv6	local	607	
21198/zz0008zw5b	local	615	
21198/zz0008zw9d	local	619	
21198/zz0008zw39	local	613	
21198/zz0008zbg8	local	182	
21198/zz0008zbhs	local	183	
21198/zz0008zrfj	local	496	
21198/zz0008zss6	local	532	
21198/zz0008zq7z	local	464	
21198/zz0008zqq6	local	477	
21198/zz0008zrch	local	494	
21198/zz0008zs3v	local	513	
